"V1","V2","V3","V4"
2109,0.36,0.00131944444444444,0
2110,0.38,-0.01125,0.03
2111,0.13,-0.1289375,-0.13
2112,0.89,0.136727150537634,0.14
2113,0.8,0.433313172043011,0.43
2114,0.26,-0.137866379310345,-0.17
2115,0.13,-0.262103494623656,-0.24
2116,0.33,-0.104208333333333,-0.1
2117,-0.02,-0.199092741935484,-0.17
2118,0.14,-0.102368055555556,-0.1
2119,0.14,-0.114959677419355,-0.13
2120,0.21,-0.0878494623655914,-0.12
2121,0.29,-0.1660625,-0.16
2122,-0.14,-0.396149193548387,-0.44
2123,0.24,-0.218125,-0.26
2124,0.39,0.0837298387096774,0.1
2125,0.16,-0.113125,-0.1
2126,0.01,-0.241145833333333,-0.275
2127,0.04,-0.163319892473118,-0.15
2128,0.29,-0.0380347222222222,-0.05
2129,0.1,-0.176008064516129,-0.17
2130,0.05,-0.159041666666667,-0.17
2131,0.32,0.0412096774193548,0.06
2132,0.11,-0.165913978494624,-0.21
2133,0.37,-0.0142361111111111,-0.015
2134,0.45,-0.00518145161290323,-0.03
2135,0.69,0.313270833333333,0.31
2136,0.25,-0.039758064516129,-0.04
2137,0.415,0.0844220430107527,0.11
2138,-0.03,-0.337596726190476,-0.33
2139,0.35,-0.132311827956989,-0.12
2140,-0.02,-0.272020833333333,-0.27
2141,-0.33,-0.444220430107527,-0.43
2142,0.21,-0.166763888888889,-0.12
2143,0.12,-0.0205376344086022,-0.03
2144,0.25,-0.0613844086021505,-0.09
2145,0.49,0.280284722222222,0.28
2146,0.625,0.104166666666667,0.105
2147,0.835,0.296909722222222,0.265
2148,0.27,-0.152163978494624,-0.14
2149,-0.01,-0.268615591397849,-0.27
2150,0.12,-0.19297619047619,-0.22
2151,0.14,-0.133346774193548,-0.13
2152,0.08,-0.314618055555556,-0.31
2153,0.08,-0.125423387096774,-0.14
2154,-0.005,-0.183152777777778,-0.16
2155,0.365,0.168891129032258,0.17
2156,0.245,0.0366465053763441,0.05
2157,0.49,0.155541666666667,0.14
2158,0.22,-0.0598454301075269,-0.07
2159,0.73,-0.0447777777777778,-0.02
2160,0.41,0.127862903225806,0.12
2161,0.085,-0.180141129032258,-0.18
2162,-0.11,-0.306451149425287,-0.32
2163,-0.11,-0.421552419354839,-0.45
2164,0.03,-0.222555555555556,-0.2
2165,-0.11,-0.256256720430108,-0.26
2166,0.1,-0.144333333333333,-0.14
2167,0.14,-0.0657862903225806,-0.07
2168,0.29,-0.050510752688172,-0.05
2169,0.23,0.0215138888888889,0
2170,0.445,0.132432795698925,0.14
2171,0.55,0.0718402777777778,0.06
2172,0.69,0.308548387096774,0.31
2173,0.795,0.323420698924731,0.31
2174,0.745,0.190758928571429,0.23
2175,0.02,-0.188091397849462,-0.19
2176,-0.04,-0.243923611111111,-0.24
2177,0.12,-0.216404569892473,-0.23
2178,0.415,-0.0266527777777778,-0.01
2179,0.17,0.0427486559139785,0.04
2180,0.455,0.0795631720430107,0.08
2181,0.17,-0.0836458333333333,-0.09
2182,0.505,0.110766129032258,0.14
2183,0.97,0.339840277777778,0.31
2184,0.81,0.283884408602151,0.24
2185,0.275,-0.0953629032258065,-0.09
2186,0.08,-0.110662202380952,-0.1
2187,0.13,-0.0775940860215054,-0.08
2188,0.32,0.00210416666666667,0.03
2189,0.26,-0.0172983870967742,-0.04
2190,0.04,-0.174944444444444,-0.16
2191,0.02,-0.123440860215054,-0.13
2192,0.23,-0.0339650537634409,0
2193,0.3,0.130180555555556,0.13
2194,0.01,-0.201975806451613,-0.2
2195,0.55,0.107083333333333,0.09
2196,0.68,0.239771505376344,0.23
2197,1.15,0.523299731182796,0.53
2198,1.06,0.18313244047619,0.1
2199,0.195,-0.0342271505376344,-0.01
2200,0.035,-0.112694444444444,-0.11
2201,-0.12,-0.22176747311828,-0.23
2202,0.09,-0.102479166666667,-0.12
2203,0.155,-0.0277755376344086,-0.02
2204,0.15,-0.0340591397849462,-0.02
2205,0.59,0.0714236111111111,0.08
2206,0.78,0.325907258064516,0.34
2207,0.76,0.301236111111111,0.3
2208,0.73,0.143286290322581,0.14
2209,0.91,0.391438172043011,0.38
2210,0.255,-0.134698275862069,-0.09
2211,-0.06,-0.374442204301075,-0.39
2212,-0.035,-0.273159722222222,-0.26
2213,-0.07,-0.239717741935484,-0.25
2214,0.235,-0.116618055555556,-0.12
2215,0.235,0.0855645161290323,0.1
2216,0.325,-0.073864247311828,-0.075
2217,0.4,0.0696388888888889,0.06
2218,0.58,0.193716397849462,0.24
2219,0.28,-0.0732916666666667,-0.09
2220,0.115,-0.035739247311828,-0.03
