"V1","V2","V3","V4"
1801,6.413,4.4200685483871,4.767
1802,6.352,4.41282589285714,4.706
1803,6.138,4.40409677419355,4.645
1804,6.108,4.31666805555556,4.554
1805,6.108,4.22502688172043,4.462
1806,6.017,4.29925694444444,4.614
1807,5.986,4.31303494623656,4.645
1808,5.956,4.30012231182796,4.614
1809,5.925,4.29381388888889,4.554
1810,6.169,4.45253494623656,4.706
1811,6.26,4.43092777777778,4.675
1812,6.382,4.51858064516129,4.767
1813,6.382,4.47465591397849,4.736
1814,6.291,4.47845535714286,4.767
1815,6.108,4.3604811827957,4.645
1816,6.078,4.270475,4.493
1817,6.078,4.31471505376344,4.523
1818,6.078,4.28905555555556,4.584
1819,6.078,4.33402553763441,4.706
1820,5.956,4.28812365591398,4.614
1821,5.895,4.33259166666667,4.554
1822,6.078,4.39607661290323,4.614
1823,6.382,4.454925,4.706
1824,6.626,4.44539919354839,4.736
1825,6.492,4.53919220430108,4.816
1826,6.462,4.43161925287356,4.709
1827,5.974,4.34584946236559,4.572
1828,5.883,4.27540277777778,4.542
1829,5.883,4.23319892473118,4.45
1830,5.974,4.27689583333333,4.542
1831,6.157,4.26968951612903,4.572
1832,6.126,4.32562231182796,4.694
1833,6.096,4.29462638888889,4.542
1834,5.974,4.25363306451613,4.45
1835,6.126,4.32991527777778,4.572
1836,6.584,4.56991129032258,4.938
1837,6.584,4.61071370967742,4.907
1838,6.309,4.32499702380952,4.587
1839,6.37,4.3554435483871,4.572
1840,6.005,4.28179444444444,4.511
1841,5.944,4.34234946236559,4.602
1842,6.066,4.27227083333333,4.572
1843,6.066,4.26661021505376,4.542
1844,6.157,4.31469489247312,4.602
1845,6.096,4.32294305555556,4.602
1846,6.005,4.33216666666667,4.542
1847,6.37,4.53919583333333,4.755
1848,6.248,4.41740322580645,4.648
1849,6.492,4.58413037634409,4.877
1850,6.401,4.49758333333333,4.755
1851,6.401,4.37747715053763,4.587
1852,6.187,4.32214722222222,4.511
1853,6.005,4.28600537634409,4.542
1854,6.126,4.353,4.663
1855,5.974,4.30408333333333,4.602
1856,6.005,4.30734408602151,4.542
1857,6.096,4.31150555555556,4.542
1858,6.096,4.33132795698925,4.542
1859,6.187,4.43538611111111,4.633
1860,6.34,4.48533333333333,4.694
1861,6.34,4.38278225806452,4.648
1862,6.187,4.29698958333333,4.572
1863,6.035,4.25948790322581,4.481
1864,6.157,4.34852638888889,4.511
1865,5.944,4.20513575268817,4.389
1866,6.066,4.26393888888889,4.511
1867,5.974,4.2753064516129,4.602
1868,5.852,4.24286290322581,4.511
1869,5.883,4.25386944444444,4.435
1870,6.035,4.29991397849462,4.45
1871,6.248,4.37308333333333,4.572
1872,6.462,4.53111424731183,4.785
1873,6.553,4.60247580645161,4.877
1874,6.218,4.36879310344828,4.572
1875,6.035,4.38673790322581,4.602
1876,5.822,4.29370138888889,4.481
1877,5.974,4.32839247311828,4.511
1878,6.157,4.33568888888889,4.542
1879,6.157,4.30715188172043,4.542
1880,6.005,4.28919220430108,4.542
1881,6.066,4.31215416666667,4.511
1882,6.066,4.35234005376344,4.481
1883,5.944,4.25246111111111,4.42
1884,6.157,4.36495161290323,4.602
