"V1","V2","V3","V4"
2034,2.407,1.46605972222222,1.5155
2035,2.496,1.51816801075269,1.557
2036,NA,NA,NA
2037,NA,NA,NA
2038,NA,NA,NA
2039,2.395,1.48000138888889,1.522
2040,2.27,1.40376344086022,1.447
2041,2.319,1.36289112903226,1.4005
2042,2.331,1.39070535714286,1.435
2043,2.362,1.44580376344086,1.487
2044,2.429,1.53261527777778,1.572
2045,2.401,1.58047983870968,1.612
2046,2.404,1.59071111111111,1.642
2047,2.487,1.61139784946237,1.6595
2048,NA,NA,NA
2049,NA,NA,NA
2050,NA,NA,NA
2051,2.499,1.63623611111111,1.691
2052,2.429,1.5732693877551,1.606
2053,NA,NA,NA
2054,2.469,1.51238988095238,1.554
2055,2.377,1.48681720430108,1.554
2056,2.347,1.46503472222222,1.494
2057,2.225,1.38944489247312,1.433
2058,2.256,1.46057222222222,1.463
2059,2.347,1.52261827956989,1.554
2060,2.408,1.52563844086022,1.554
2061,2.438,1.5474375,1.585
2062,2.56,1.57606451612903,1.615
2063,2.53,1.52134305555556,1.524
2064,2.438,1.49349865591398,1.524
2065,2.347,1.42825134408602,1.463
2066,2.347,1.45178591954023,1.494
2067,2.256,1.37212768817204,1.402
2068,2.347,1.44023055555556,1.463
2069,2.438,1.51929435483871,1.554
2070,2.289,1.42271388888889,1.463
2071,2.256,1.4033561827957,1.433
2072,2.286,1.41908027210884,1.433
2073,NA,NA,NA
2074,NA,NA,NA
2075,NA,NA,NA
2076,NA,NA,NA
2077,NA,NA,NA
2078,NA,NA,NA
2079,2.385,1.5513185483871,1.59
2080,2.455,1.61873611111111,1.65
2081,2.535,1.60359946236559,1.625
2082,2.575,1.65901666666667,1.695
2083,2.585,1.62810752688172,1.655
2084,2.505,1.65850537634409,1.685
2085,2.485,1.62094027777778,1.655
2086,2.495,1.65068951612903,1.685
2087,2.465,1.61339583333333,1.655
2088,2.495,1.62757123655914,1.65
2089,2.605,1.55991129032258,1.575
2090,NA,NA,NA
2091,2.335,1.49220967741935,1.525
2092,2.365,1.47243472222222,1.495
2093,2.215,1.37199462365591,1.385
2094,NA,NA,NA
2095,NA,NA,NA
2096,NA,NA,NA
2097,2.478,1.60794861111111,1.6305
2098,2.526,1.61012096774194,1.6315
2099,2.377,1.56312083333333,1.5995
2100,2.349,1.49061021505376,1.5355
2101,NA,NA,NA
2102,NA,NA,NA
2103,NA,NA,NA
2104,2.64,1.73359305555556,1.7595
2105,2.513,1.72190576652602,1.757
2106,2.527,1.69495138888889,1.7185
2107,2.506,1.69025,1.702
2108,2.631,1.69919489247312,1.7255
2109,2.581,1.69426725403818,1.722
2110,2.646,1.69293279569892,1.713
2111,2.613,1.64433194444444,1.6715
2112,2.444,1.58381989247312,1.618
2113,2.406,1.53673924731183,1.553
2114,2.353,1.46014224137931,1.483
2115,2.396,1.47537365591398,1.4925
2116,2.366,1.44027916666667,1.479
2117,2.331,1.37726612903226,1.405
2118,2.234,1.41623333333333,1.4415
2119,2.276,1.44274596774194,1.4625
2120,2.239,1.41305376344086,1.427
2121,2.307,1.39695555555556,1.422
2122,2.329,1.40791666666667,1.4205
2123,2.341,1.43090555555556,1.454
2124,2.242,1.35949327956989,1.3835
2125,2.166,1.30898252688172,1.332
2126,2.169,1.35524255952381,1.379
2127,2.281,1.39954301075269,1.4225
2128,2.527,1.65433611111111,1.6765
2129,2.533,1.69524327956989,1.7245
2130,2.543,1.65276944444444,1.684
2131,NA,NA,NA
2132,2.464,1.62103897849462,1.6315
2133,2.467,1.63673333333333,1.665
2134,2.467,1.55761693548387,1.5815
2135,2.477,1.47990694444444,1.494
2136,2.395,1.45015725806452,1.4675
2137,2.316,1.40829838709677,1.418
2138,2.315,1.4081681547619,1.4205
2139,2.347,1.51194086021505,1.527
2140,2.348,1.51083472222222,1.543
2141,2.523,1.62018767908309,1.639
2142,2.525,1.66556388888889,1.694
2143,2.547,1.6660685483871,1.687
2144,2.596,1.67152553763441,1.6925
2145,NA,NA,NA
2146,NA,NA,NA
2147,NA,NA,NA
2148,2.418,1.44375940860215,1.46
2149,2.34,1.41449865591398,1.425
2150,2.352,1.40491517857143,1.4155
2151,2.428,1.49332795698925,1.507
2152,2.495,1.64979027777778,1.669
2153,2.442,1.65816397849462,1.7075
2154,2.442,1.60031388888889,1.6265
2155,2.39,1.56067625899281,1.574
2156,2.542,1.64763844086022,1.66
2157,2.539,1.64543611111111,1.6795
2158,2.588,1.65488844086022,1.681
2159,2.486,1.54256944444444,1.555
2160,2.283,1.4136438172043,1.4325
2161,2.286,1.37803629032258,1.3925
2162,2.241,1.34075635276532,1.348
2163,2.345,1.36420295698925,1.3765
2164,2.278,1.3627625,1.3885
2165,2.311,1.43416935483871,1.455
2166,NA,NA,NA
2167,2.181,1.37222983870968,1.4115
2168,2.295,1.38853360215054,1.404
2169,2.353,1.42292222222222,1.438
2170,2.384,1.44990860215054,1.484
2171,2.297,1.40349027777778,1.433
2172,2.231,1.38342204301075,1.3955
2173,2.216,1.37586424731183,1.38
2174,2.109,1.25804017857143,1.28
2175,2.274,1.4521935483871,1.491
2176,2.536,1.57522361111111,1.5925
2177,2.561,1.66489784946237,1.693
2178,2.492,1.57893611111111,1.606
2179,2.425,1.56340860215054,1.5915
2180,2.413,1.60716666666667,1.6455
2181,2.499,1.67527638888889,1.7095
2182,NA,NA,NA
2183,2.497,1.53262222222222,1.5605
2184,2.44,1.49008333333333,1.521
2185,2.374,1.43515591397849,1.465
2186,2.317,1.4154255952381,1.4285
2187,2.297,1.49328897849462,1.526
2188,2.352,1.43489583333333,1.459
2189,2.346,1.5137997311828,1.548
2190,2.402,1.51002638888889,1.54
2191,2.346,1.46796505376344,1.5035
2192,2.34,1.45849731182796,1.487
2193,2.278,1.45555972222222,1.4695
2194,2.231,1.39886559139785,1.4275
2195,2.236,1.31068333333333,1.3365
2196,2.202,1.25725268817204,1.293
2197,2.202,1.2509811827957,1.2815
2198,2.491,1.38572172619048,1.3975
2199,2.428,1.52077822580645,1.5555
2200,2.37,1.54438472222222,1.573
2201,2.463,1.63553360215054,1.6615
2202,2.515,1.69941388888889,1.7405
2203,2.531,1.65577284946237,1.68
2204,2.536,1.63655241935484,1.658
2205,2.563,1.64879166666667,1.675
2206,2.476,1.6177688172043,1.6515
2207,2.472,1.60668194444444,1.642
2208,2.384,1.53433602150538,1.5605
2209,2.499,1.57567607526882,1.617
2210,2.513,1.57950287356322,1.6265
2211,2.489,1.60304435483871,1.6445
2212,2.57,1.64412083333333,1.6725
2213,2.573,1.68321505376344,1.714
2214,2.462,1.65676388888889,1.6885
2215,2.586,1.73142069892473,1.7715
2216,2.71,1.74723655913978,1.771
2217,2.638,1.74448055555556,1.795
2218,2.517,1.62296505376344,1.6705
2219,2.51,1.58070833333333,1.6165
2220,2.438,1.58743951612903,1.6185
2221,2.414,1.45178091397849,1.477
2222,2.375,1.55653571428571,1.599
2223,2.541,1.60565456989247,1.659
2224,2.562,1.66063333333333,1.711
2225,2.504,1.64297983870968,1.6785
2226,2.49,1.63789027777778,1.6845
2227,2.345,1.56336690647482,1.612
2228,2.413,1.61286290322581,1.649
2229,2.517,1.59062777777778,1.62
2230,2.53,1.54036693548387,1.5835
2231,2.458,1.49995277777778,1.558
2232,2.329,1.44570564516129,1.489
2233,2.292,1.40825672043011,1.439
2234,2.21,1.37870833333333,1.412
2235,2.456,1.48324865591398,1.5315
2236,2.354,1.47291666666667,1.5205
2237,2.265,1.39938844086022,1.4475
2238,2.354,1.53559027777778,1.571
2239,2.332,1.49018413978495,1.5315
2240,2.42,1.54025806451613,1.5805
2241,2.364,1.531725,1.581
2242,2.332,1.49172446236559,1.5425
2243,2.418,1.46104305555556,1.495
2244,2.307,1.3626061827957,1.389
2245,2.321,1.31030107526882,1.3475
2246,2.195,1.27931994047619,1.3085
2247,2.209,1.30614112903226,1.341
2248,2.199,1.30414444444444,1.3375
2249,2.209,1.368625,1.3995
2250,2.499,1.60380555555556,1.633
2251,2.392,1.51785752688172,1.5635
2252,2.484,1.51836021505376,1.5635
2253,NA,NA,NA
2254,2.421,1.49774476987448,1.537
2255,2.327,1.45334722222222,1.4935
2256,2.22,1.36579301075269,1.408
2257,2.273,1.35510483870968,1.401
2258,2.321,1.34617385057471,1.3925
2259,2.372,1.4410752688172,1.4945
2260,2.324,1.43166944444444,1.464
2261,2.334,1.52453360215054,1.572
2262,2.431,1.55741527777778,1.603
2263,2.698,1.6599247311828,1.6935
2264,2.659,1.69492338709677,1.738
2265,2.638,1.69547361111111,1.743
2266,2.613,1.69612231182796,1.7465
2267,2.55,1.64469861111111,1.7085
2268,2.497,1.65399596774194,1.685
2269,2.724,1.82032795698925,1.8255
2270,2.62,1.71833779761905,1.755
2271,2.706,1.72021370967742,1.7715
2272,2.599,1.66693194444444,1.716
2273,2.529,1.60798252688172,1.645
2274,2.38,1.54814027777778,1.593
2275,2.483,1.62643413978495,1.663
2276,2.626,1.67079032258065,1.7085
2277,2.558,1.65113055555556,1.695
2278,2.572,1.63352553763441,1.672
2279,2.567,1.59125694444444,1.6265
2280,2.351,1.48489247311828,1.526
2281,2.343,1.4544126344086,1.497
2282,2.32,1.41613988095238,1.449
2283,2.358,1.45059677419355,1.478
2284,2.515,1.55984444444444,1.6035
2285,2.506,1.59636962365591,1.6365
2286,2.494,1.52987083333333,1.559
2287,2.396,1.48147580645161,1.506
2288,2.362,1.51494489247312,1.555
2289,2.491,1.57789861111111,1.611
2290,2.435,1.51064784946237,1.5385
2291,2.448,1.44639444444444,1.4945
2292,2.356,1.38163172043011,1.4125
2293,2.253,1.32627016129032,1.355
2294,2.253,1.3576681547619,1.373
2295,2.324,1.44828629032258,1.484
2296,2.374,1.48398611111111,1.516
2297,NA,NA,NA
2298,2.217,1.35745277777778,1.39
2299,2.332,1.41635752688172,1.453
2300,NA,NA,NA
2301,2.347,1.41837916666667,1.439
2302,2.36,1.43827956989247,1.4705
2303,2.27,1.40515833333333,1.4305
2304,2.264,1.33947849462366,1.3735
2305,2.246,1.26286424731183,1.2865
2306,2.213,1.2527341954023,1.277
2307,2.196,1.28082661290323,1.3165
2308,2.36,1.4450625,1.481
2309,2.463,1.64677419354839,1.677
2310,2.48,1.63841111111111,1.662
2311,2.441,1.55522983870968,1.582
2312,2.463,1.51892876344086,1.526
2313,2.502,1.56668333333333,1.591
2314,2.56,1.6190873655914,1.6265
2315,2.321,1.48751527777778,1.535
2316,2.291,1.42627419354839,1.4455
2317,2.333,1.41184005376344,1.4285
2318,2.316,1.40130505952381,1.4215
2319,2.445,1.48900940860215,1.5115
2320,2.43,1.43862083333333,1.469
2321,2.356,1.42352956989247,1.431
2322,2.309,1.43064722222222,1.4505
2323,2.336,1.45303091397849,1.475
2324,2.311,1.43344892473118,1.4655
2325,2.432,1.50458611111111,1.526
2326,2.477,1.50651478494624,1.525
2327,2.386,1.442325,1.464
2328,2.22,1.36931451612903,1.3995
2329,2.292,1.36097446236559,1.3725
2330,2.309,1.37656547619048,1.4025
2331,2.39,1.42262096774194,1.433
2332,2.349,1.44971111111111,1.4705
2333,NA,NA,NA
2334,2.357,1.46593472222222,1.491
2335,2.389,1.51356451612903,1.538
2336,2.361,1.54098790322581,1.5695
2337,2.341,1.48546388888889,1.508
2338,2.457,1.53457123655914,1.563
2339,2.445,1.49600555555556,1.5265
2340,2.425,1.37946639784946,1.404
2341,2.23,1.31994892473118,1.3315
2342,2.171,1.2898244047619,1.3105
2343,2.195,1.3271626344086,1.338
2344,2.311,1.40830972222222,1.4375
2345,2.387,1.45626612903226,1.4765
2346,2.414,1.48830277777778,1.5085
2347,2.478,1.53154569892473,1.5415
2348,2.56,1.57900806451613,1.6005
2349,2.419,1.55820694444444,1.578
2350,2.478,1.57440591397849,1.5975
2351,2.521,1.56532361111111,1.5845
2352,2.398,1.52999865591398,1.5565
2353,2.416,1.45299462365591,1.476
2354,2.502,1.45189798850575,1.4615
2355,2.458,1.5774435483871,1.625
2356,2.578,1.6917375,1.6955
2357,2.262,1.40128091397849,1.4095
2358,2.316,1.40226527777778,1.4265
2359,2.512,1.5011935483871,1.519
2360,2.568,1.58639247311828,1.599
2361,2.481,1.61508055555556,1.6385
2362,2.524,1.62315591397849,1.6475
2363,2.472,1.59896388888889,1.6235
2364,2.457,1.53986424731183,1.571
2365,2.312,1.356875,1.3875
2366,2.384,1.41899553571429,1.4295
2367,2.256,1.31503897849462,1.336
2368,2.295,1.35259166666667,1.3835
2369,2.195,1.38224865591398,1.3915
2370,2.238,1.38795555555556,1.402
2371,2.332,1.39981182795699,1.415
2372,2.425,1.43534811827957,1.462
2373,2.432,1.41684305555556,1.4425
2374,2.403,1.37968951612903,1.388
2375,2.225,1.303075,1.313
2376,2.19,1.32982258064516,1.358
2377,2.098,1.2512002688172,1.269
2378,2.182,1.24869642857143,1.278
2379,2.443,1.38167741935484,1.3965
2380,2.577,1.59572222222222,1.6105
2381,2.537,1.68013709677419,1.7095
2382,2.554,1.73865416666667,1.768
2383,2.598,1.78023924731183,1.799
2384,2.63,1.78760887096774,1.827
2385,2.685,1.80798472222222,1.8435
2386,2.741,1.78308333333333,1.7995
2387,2.719,1.72451666666667,1.736
2388,2.663,1.66431586021505,1.6865
2389,2.54,1.71787903225806,1.75
2390,2.537,1.67606547619048,1.6945
2391,2.572,1.6714435483871,1.683
2392,2.502,1.60485833333333,1.6385
2393,2.581,1.61672043010753,1.644
2394,2.662,1.7249375,1.7495
2395,2.681,1.79013978494624,1.817
2396,2.567,1.73220430107527,1.749
2397,2.592,1.72554166666667,1.7405
2398,2.651,1.7322123655914,1.778
2399,2.633,1.695375,1.7275
2400,NA,NA,NA
2401,2.53,1.6091438172043,1.6255
2402,2.547,1.64148850574713,1.666
2403,2.45,1.59665053763441,1.631
2404,2.396,1.53611111111111,1.5565
2405,2.468,1.54740591397849,1.57
2406,2.467,1.58090972222222,1.631
2407,2.646,1.6955752688172,1.72
2408,2.678,1.79964919354839,1.821
2409,2.601,1.76509166666667,1.798
2410,2.503,1.70046774193548,1.745
2411,2.521,1.61400277777778,1.649
2412,2.46,1.55735349462366,1.5955
2413,2.475,1.54738440860215,1.569
2414,2.63,1.63705208333333,1.6455
2415,2.495,1.60220833333333,1.63
2416,2.553,1.70611805555556,1.746
2417,2.599,1.70776209677419,1.7315
2418,2.553,1.68627361111111,1.7205
2419,2.553,1.65321102150538,1.6855
2420,2.612,1.70438440860215,1.739
2421,2.669,1.70115138888889,1.719
2422,2.628,1.6591747311828,1.6925
2423,2.496,1.60916944444444,1.65
2424,2.423,1.49090725806452,1.524
2425,2.392,1.4302876344086,1.463
2426,2.451,1.4354494047619,1.4725
2427,2.468,1.53111155913979,1.5565
2428,2.419,1.48413055555556,1.521
2429,2.299,1.44449327956989,1.494
2430,2.361,1.54265138888889,1.574
2431,2.384,1.57297715053763,1.6025
2432,2.521,1.58856989247312,1.61
2433,2.477,1.52918333333333,1.557
2434,2.476,1.45208333333333,1.4885
2435,2.436,1.38818611111111,1.4185
2436,2.211,1.31367876344086,1.3515
2437,2.216,1.34556451612903,1.3735
2438,2.267,1.34243014128728,1.372
2439,2.259,1.34713709677419,1.379
2440,2.528,1.53757222222222,1.5665
2441,2.664,1.59285080645161,1.63
2442,2.366,1.52568888888889,1.5635
2443,2.36,1.51513172043011,1.555
2444,2.462,1.56581317204301,1.585
2445,2.516,1.59599722222222,1.621
2446,NA,NA,NA
2447,2.482,1.54586388888889,1.588
2448,2.412,1.49789919354839,1.53
2449,2.371,1.40685887096774,1.4375
2450,2.272,1.41947844827586,1.449
2451,2.229,1.37483333333333,1.4135
2452,2.275,1.36615,1.4075
2453,2.288,1.38527419354839,1.4225
2454,2.339,1.46489027777778,1.506
2455,2.385,1.42712285714286,1.465
2456,2.506,1.54872983870968,1.5835
2457,2.409,1.56948472222222,1.622
2458,2.552,1.57388037634409,1.609
2459,2.497,1.55262361111111,1.594
2460,2.372,1.46961290322581,1.518
2461,2.326,1.41663306451613,1.451
2462,2.308,1.38340625,1.422
2463,2.463,1.46466801075269,1.497
2464,2.362,1.44145138888889,1.4755
2465,NA,NA,NA
2466,NA,NA,NA
2467,NA,NA,NA
2468,2.619,1.61231182795699,1.665
2469,2.585,1.6946,1.742
2470,2.547,1.64160215053763,1.683
2471,2.433,1.58092916666667,1.622
2472,2.342,1.53042280945758,1.569
2473,2.407,1.49913978494624,1.5265
2474,2.621,1.53594494047619,1.569
2475,2.646,1.72812231182796,1.7795
2476,2.562,1.64350416666667,1.6915
2477,2.512,1.70454569892473,1.7415
2478,2.432,1.69577083333333,1.7475
2479,2.502,1.67768010752688,1.73
2480,2.48,1.59957258064516,1.637
2481,2.551,1.55800138888889,1.5995
2482,2.492,1.54026612903226,1.5885
2483,2.444,1.51965416666667,1.548
2484,2.31,1.45152956989247,1.476
2485,2.268,1.41043413978495,1.441
2486,2.304,1.38274107142857,1.4205
2487,2.36,1.40570967741935,1.4355
2488,2.38,1.45747361111111,1.4875
2489,2.358,1.44797715053763,1.4835
2490,2.349,1.489,1.521
2491,2.363,1.4628185483871,1.5005
2492,2.609,1.59868951612903,1.6315
2493,2.721,1.73775074183976,1.7765
2494,2.633,1.70316397849462,1.755
2495,2.651,1.68493313953488,1.7185
2496,2.56,1.65191532258065,1.6765
