"V1","V2","V3","V4"
1801,2.377,1.24218279569892,1.25
1802,2.682,1.3018943452381,1.28
1803,2.377,1.17309677419355,1.189
1804,2.53,1.32577361111111,1.311
1805,2.53,1.32793413978495,1.311
1806,2.56,1.33210416666667,1.311
1807,2.499,1.35487768817204,1.341
1808,2.377,1.4142688172043,1.402
1809,2.713,1.46315555555556,1.433
1810,2.591,1.44259408602151,1.433
1811,3.505,1.46397777777778,1.433
1812,2.987,1.40870698924731,1.402
1813,2.469,1.28398521505376,1.28
1814,2.591,1.31517113095238,1.311
1815,2.652,1.48677284946237,1.494
1816,2.499,1.39122083333333,1.402
1817,2.652,1.48018951612903,1.463
1818,2.621,1.51330972222222,1.524
1819,2.621,1.42403494623656,1.433
1820,2.621,1.47345161290323,1.463
1821,2.499,1.45955555555556,1.463
1822,2.621,1.50021102150538,1.494
1823,2.896,1.42244305555556,1.402
1824,2.591,1.30261021505376,1.28
1825,2.591,1.35939784946237,1.372
1826,2.591,1.35596120689655,1.372
1827,2.469,1.41654435483871,1.433
1828,2.438,1.41190833333333,1.433
1829,2.774,1.46946639784946,1.463
1830,2.56,1.46249166666667,1.463
1831,2.591,1.40837903225806,1.402
1832,2.53,1.4438252688172,1.433
1833,2.56,1.47967638888889,1.494
1834,2.591,1.37312096774194,1.372
1835,2.743,1.44392638888889,1.402
1836,2.804,1.47898521505376,1.494
1837,2.621,1.47390456989247,1.494
1838,2.713,1.29087202380952,1.28
1839,2.56,1.41367204301075,1.372
1840,2.621,1.43211388888889,1.402
1841,2.591,1.50851075268817,1.494
1842,2.499,1.43433055555556,1.433
1843,2.408,1.44130107526882,1.433
1844,2.53,1.48274327956989,1.494
1845,2.56,1.47034444444444,1.463
1846,3.078,1.49936155913978,1.494
1847,3.719,1.47674722222222,1.463
1848,2.408,1.28985080645161,1.28
1849,2.682,1.34927016129032,1.341
1850,2.591,1.3592693452381,1.372
1851,2.377,1.31291129032258,1.341
1852,2.499,1.37325972222222,1.387
1853,2.835,1.49987634408602,1.494
1854,2.56,1.4811625,1.463
1855,2.469,1.4543561827957,1.433
1856,3.17,1.44539247311828,1.463
1857,2.652,1.46324722222222,1.4785
1858,2.713,1.46864516129032,1.463
1859,2.56,1.40250833333333,1.4175
1860,2.56,1.32351075268817,1.341
1861,2.621,1.35817069892473,1.341
1862,2.347,1.30697172619048,1.25
1863,2.743,1.31722983870968,1.2955
1864,2.896,1.51470555555556,1.494
1865,2.53,1.44587634408602,1.448
1866,2.743,1.50308055555556,1.524
1867,2.591,1.4859314516129,1.494
1868,2.56,1.5423373655914,1.524
1869,2.408,1.47472916666667,1.494
1870,3.2,1.55088978494624,1.524
1871,2.835,1.43537777777778,1.402
1872,2.499,1.27111021505376,1.28
1873,2.926,1.44637634408602,1.463
1874,2.53,1.31229022988506,1.311
1875,2.804,1.42097983870968,1.433
1876,2.621,1.44864166666667,1.433
1877,2.53,1.38934677419355,1.372
1878,2.682,1.46116666666667,1.463
1879,2.682,1.47773252688172,1.463
1880,2.743,1.53132392473118,1.524
1881,2.652,1.52789166666667,1.524
1882,2.621,1.5239126344086,1.494
1883,2.713,1.42245972222222,1.433
1884,2.591,1.37524462365591,1.372
1885,2.713,1.25377419354839,1.28
1886,2.713,1.35578571428571,1.341
1887,2.652,1.46557392473118,1.463
1888,2.53,1.34324166666667,1.341
1889,2.53,1.43824731182796,1.448
1890,2.56,1.44758611111111,1.433
1891,2.53,1.44563575268817,1.433
1892,2.682,1.45337096774194,1.433
1893,2.621,1.44513472222222,1.433
1894,2.835,1.49665994623656,1.494
1895,2.621,1.38858472222222,1.372
1896,2.652,1.33583064516129,1.311
1897,2.743,1.43556182795699,1.463
1898,NA,NA,NA
1899,3.078,1.56877553763441,1.585
1900,2.957,1.53215972222222,1.524
1901,2.621,1.44799193548387,1.433
1902,2.53,1.45102638888889,1.433
1903,2.499,1.45538440860215,1.433
1904,2.591,1.49038440860215,1.463
1905,2.652,1.49037361111111,1.494
1906,2.774,1.55816397849462,1.585
1907,2.743,1.44166944444444,1.463
1908,2.743,1.34417338709677,1.341
1909,2.591,1.25166935483871,1.25
1910,2.377,1.2429494047619,1.25
1911,2.987,1.35688709677419,1.341
1912,2.682,1.44219583333333,1.433
1913,2.56,1.3571747311828,1.372
1914,2.652,1.46399722222222,1.463
1915,2.53,1.41780779569892,1.4175
1916,2.621,1.51133064516129,1.524
1917,2.53,1.48097222222222,1.463
1918,2.682,1.53140053763441,1.539
1919,2.591,1.41791805555556,1.402
1920,3.018,1.43483333333333,1.402
1921,NA,NA,NA
1922,NA,NA,NA
1923,NA,NA,NA
1924,2.499,1.46302777777778,1.463
1925,2.713,1.54086962365591,1.524
1926,2.804,1.52636527777778,1.524
1927,2.621,1.49871774193548,1.463
1928,2.682,1.54652419354839,1.539
1929,3.78,1.55806805555556,1.554
1930,2.652,1.53018951612903,1.524
1931,2.743,1.41283888888889,1.433
1932,2.743,1.30192876344086,1.311
1933,2.987,1.3342311827957,1.311
1934,2.957,1.45090922619048,1.433
1935,2.957,1.50591397849462,1.524
1936,3.322,1.52047361111111,1.524
1937,2.56,1.46551075268817,1.463
1938,2.53,1.46792361111111,1.463
1939,2.652,1.48677016129032,1.494
1940,2.53,1.46897715053763,1.494
1941,2.713,1.53642777777778,1.524
1942,3.048,1.52418548387097,1.494
1943,2.957,1.45737222222222,1.463
1944,2.652,1.36634408602151,1.372
1945,2.53,1.28786962365591,1.28
1946,2.682,1.45501041666667,1.463
1947,3.597,1.57273387096774,1.539
1948,2.469,1.37065277777778,1.387
1949,2.682,1.45089112903226,1.433
1950,2.53,1.46337361111111,1.463
1951,2.591,1.46948252688172,1.463
1952,2.56,1.5054435483871,1.524
1953,2.621,1.50008611111111,1.494
1954,2.652,1.4936061827957,1.494
1955,3.078,1.51941805555556,1.524
1956,2.865,1.36171774193548,1.372
1957,2.621,1.33715860215054,1.341
1958,2.408,1.2440625,1.219
1959,2.56,1.39844623655914,1.402
1960,2.774,1.4183375,1.4175
1961,2.621,1.39606720430108,1.402
1962,2.621,1.46029583333333,1.463
1963,NA,NA,NA
1964,2.377,1.43809201623816,1.433
1965,2.804,1.52875972222222,1.524
1966,2.53,1.43625,1.463
1967,2.774,1.49309722222222,1.494
1968,2.56,1.2902876344086,1.28
1969,2.804,1.35477419354839,1.341
1970,2.621,1.33132327586207,1.311
1971,2.56,1.39859677419355,1.402
1972,2.53,1.34997638888889,1.341
1973,2.652,1.41989919354839,1.402
1974,2.682,1.41600416666667,1.433
1975,2.621,1.45896774193548,1.463
1976,2.56,1.47536021505376,1.463
1977,2.591,1.52362916666667,1.524
1978,2.56,1.48548655913979,1.4785
1979,2.743,1.452125,1.463
1980,2.652,1.37582123655914,1.372
1981,2.896,1.39482258064516,1.402
1982,2.56,1.37133333333333,1.372
1983,2.713,1.39372580645161,1.402
1984,2.56,1.46231944444444,1.494
1985,2.499,1.44784005376344,1.463
1986,2.621,1.45478472222222,1.463
1987,2.682,1.47020564516129,1.463
1988,2.652,1.44169086021505,1.433
