"V1","V2","V3","V4"
1841,2.621,2.033294038,2.042
1842,2.682,2.165458333,2.195
1843,2.652,2.19553629,2.225
1844,2.774,2.157125,2.164
1845,2.591,2.162522222,2.164
1846,2.591,2.118811828,2.134
1847,2.621,2.103533333,2.103
1848,2.499,2.049668011,2.103
1849,2.53,2.058116935,2.103
1850,2.56,2.0510625,2.073
1851,2.499,1.915919355,1.92
1852,2.499,2.000329167,2.012
1853,2.56,1.976811828,1.981
1854,2.682,2.116001389,2.164
1855,2.865,2.190102151,2.225
1856,2.591,2.108310484,2.134
1857,2.591,2.142509722,2.164
1858,2.621,2.094895161,2.103
1859,2.591,2.0413125,2.073
1860,2.56,2.050646505,2.103
1861,2.499,1.999427419,2.042
1862,2.469,1.973660714,1.981
1863,2.469,2.014276882,2.012
1864,2.438,1.928316667,1.92
1865,2.56,2.026865591,2.042
1866,2.499,1.986390278,2.012
1867,2.56,2.12713172,2.164
1868,2.682,2.173958333,2.195
1869,2.774,2.199705556,2.195
1870,2.957,2.167291667,2.164
1871,2.591,2.0331375,2.042
1872,2.591,2.088504032,2.1165
1873,2.499,2.03284543,2.073
1874,2.499,1.972639368,1.981
1875,2.377,1.961045699,1.951
1876,2.438,1.997454167,1.981
1877,2.56,2.095443548,2.103
1878,2.713,2.266663889,2.316
1879,2.804,2.204141129,2.225
1880,2.713,2.179537634,2.195
1881,2.652,2.181169444,2.195
1882,2.56,2.112310484,2.103
1883,2.56,2.088306944,2.103
1884,2.499,2.003396505,2.042
1885,2.499,2.031798387,2.073
1886,2.499,2.010040179,2.012
1887,2.438,1.97497043,1.951
1888,2.621,2.038248611,2.042
1889,2.621,2.160021505,2.164
1890,2.713,2.235781944,2.286
1891,2.835,2.329801075,2.347
1892,2.774,2.269639785,2.286
1893,2.804,2.268672222,2.286
1894,2.743,2.223721774,2.225
1895,2.682,2.231190278,2.256
1896,2.713,2.224227151,2.256
1897,2.896,2.259876344,2.256
1898,2.591,2.11343006,2.134
1899,2.743,2.111522849,2.103
