"V1","V2","V3","V4"
1793,2.21,1.126689098,1.11
1794,2.08,1.156708333,1.15
1795,2.3,1.222544355,1.2295
1796,2.52,1.254033602,1.25
1797,2.58,1.281527778,1.26
1798,2.44,1.253228495,1.25
1799,2.24,1.236518056,1.24
1800,2.18,1.259870968,1.27
1801,2.27,1.24699328,1.235
1802,2.456,1.203316964,1.18
1803,2.5,1.190805108,1.19
1804,2.44,1.220931944,1.215
1805,2.42,1.212782258,1.2
1806,2.16,1.118236111,1.11
1807,2.32,1.187763441,1.18
1808,2.28,1.189291667,1.195
1809,2.36,1.200105556,1.19
1810,2.38,1.241010753,1.23
1811,2.36,1.167220833,1.16
1812,2.12,1.148219086,1.16
1813,2.28,1.128418011,1.12
1814,2.3,1.093706845,1.08
1815,2.31,1.192603495,1.18
1816,2.4,1.178784722,1.18
1817,2.22,1.159592742,1.15
1818,2.28,1.174323611,1.165
1819,2.3,1.172997312,1.17
1820,2.48,1.241602151,1.24
1821,2.54,1.289797222,1.265
1822,2.32,1.238174731,1.22
1823,2.2,1.200201389,1.2
1824,2.4,1.179115591,1.16
1825,2.39,1.151901882,1.13
1826,2.46,1.284962644,1.28
1827,2.56,1.272930108,1.26
1828,2.18,1.2060625,1.2
1829,2.14,1.245537634,1.24
1830,2.3,1.251173611,1.24
1831,2.45,1.279717742,1.28
1832,2.62,1.344990591,1.33
1833,2.64,1.3552875,1.34
1834,2.54,1.330908602,1.32
1835,2.38,1.334138889,1.305
1836,2.28,1.251233871,1.24
1837,2.54,1.262869624,1.24
1838,2.52,1.19764881,1.2
1839,2.54,1.180447581,1.18
1840,NA,NA,NA
1841,2.14,1.203494624,1.2
1842,2.26,1.221963889,1.22
1843,2.44,1.232833333,1.22
1844,2.58,1.247844086,1.24
1845,2.62,1.259304167,1.255
1846,2.42,1.224803763,1.205
1847,2.18,1.200336111,1.21
1848,2.26,1.179204301,1.18
1849,2.18,1.085255376,1.08
1850,2.36,1.123142857,1.12
1851,2.38,1.125052419,1.12
1852,2.4,1.128777778,1.14
1853,2.24,1.148295699,1.16
1854,2.17,1.162411111,1.14
1855,2.26,1.179696237,1.17
1856,2.56,1.229712366,1.22
1857,2.42,1.201309722,1.2
1858,NA,NA,NA
1859,2.3,1.225851182,1.24
1860,2.3,1.177427419,1.18
1861,2.22,1.130168011,1.13
1862,2.35,1.171605655,1.16
1863,2.48,1.254548387,1.24
1864,2.34,1.242216667,1.22
1865,2.36,1.26694086,1.26
1866,2.48,1.288011111,1.27
1867,2.518,1.325443548,1.32
1868,2.58,1.374821237,1.38
1869,2.48,1.368055556,1.36
1870,2.44,1.367776882,1.38
1871,2.42,1.363044444,1.365
1872,2.4,1.281412634,1.27
1873,2.5,1.279092742,1.26
1874,2.54,1.308734195,1.3
1875,2.38,1.202282258,1.2
1876,2.2,1.220308333,1.22
1877,2.26,1.232495968,1.2
1878,2.34,1.232576389,1.22
1879,2.42,1.24959543,1.24
1880,2.6,1.280354839,1.27
1881,2.52,1.278248611,1.28
1882,2.46,1.315717742,1.3
1883,2.36,1.298344444,1.3
1884,2.32,1.182455645,1.18
1885,2.44,1.183241935,1.18
1886,2.46,1.178705357,1.18
1887,2.44,1.200169355,1.2
1888,2.3,1.225558333,1.22
1889,2.26,1.243833333,1.255
1890,2.36,1.227805556,1.22
1891,2.52,1.290430108,1.28
1892,2.48,1.265725806,1.255
1893,2.44,1.252886111,1.24
1894,2.35,1.313998656,1.3
1895,2.32,1.276652778,1.26
1896,2.223,1.219306452,1.21
1897,2.35,1.158362903,1.15
1898,2.45,1.155325893,1.15
1899,2.39,1.12572043,1.11
1900,2.43,1.156470833,1.17
1901,2.321,1.193317204,1.18
1902,2.21,1.203384722,1.21
1903,2.36,1.245693548,1.24
1904,2.5,1.305758065,1.28
1905,2.58,1.346429167,1.34
1906,2.62,1.334274194,1.34
1907,2.36,1.243983333,1.24
1908,2.26,1.242599462,1.24
1909,2.4,1.249760753,1.24
1910,2.28,1.176303571,1.18
1911,3.36,2.137130312,2.15
1912,3.32,2.147754167,2.14
1913,3.28,2.160458333,2.16
1914,3.2,2.129466667,2.12
1915,3.34,2.173235215,2.16
1916,3.42,2.232747312,2.22
1917,3.3,2.212388889,2.185
1918,3.38,2.212680108,2.2
1919,3.34,2.178877778,2.16
1920,3.36,2.124801075,2.12
1921,3.24,2.058741935,2.06
1922,3.24,2.054876437,2.02
1923,3.14,2.042825269,2.04
1924,3.12,2.015998611,2
1925,3.22,2.035557796,2.02
1926,3.26,2.048355556,2.02
1927,3.24,2.108294355,2.1
1928,3.32,2.124994624,2.12
1929,3.48,2.228305556,2.22
1930,3.4,2.255530914,2.26
1931,3.36,2.202819444,2.2
1932,3.32,2.15675672,2.14
1933,3.28,2.07849328,2.08
1934,3.32,2.084409226,2.08
1935,3.44,2.133856183,2.12
1936,3.28,2.153451389,2.15
1937,3.26,2.193955645,2.2
1938,3.23,2.135326389,2.14
1939,3.46,2.171698925,2.16
1940,3.54,2.228744624,2.22
1941,3.44,2.218997222,2.22
1942,3.34,2.205278226,2.2
1943,3.24,2.218854167,2.2
1944,3.12,2.184918011,2.2
1945,3.32,2.104049731,2.1
1946,3.28,2.073311012,2.06
1947,3.48,2.121077957,2.1
1948,3.42,2.119041667,2.12
1949,NA,NA,NA
1950,3.04,2.063983333,2.055
1951,3.24,2.112299731,2.1
1952,3.36,2.121034946,2.12
1953,3.53,2.185877778,2.175
1954,3.56,2.261553763,2.24
1955,3.34,2.202536111,2.21
1956,NA,NA,NA
1957,3.29,2.203896505,2.19
1958,3.34,2.130669643,2.13
1959,3.42,2.127732527,2.12
1960,3.38,2.168997222,2.16
1961,3.16,2.129630376,2.12
1962,3.16,2.126245171,2.12
1963,3.27,2.22916129,2.22
1964,3.32,2.207196237,2.2
1965,3.4,2.227963889,2.225
1966,3.48,2.198005376,2.19
1967,3.49,2.203044444,2.19
1968,3.47,2.208409946,2.185
1969,3.3,2.231797043,2.22
1970,3.34,2.227077586,2.22
1971,3.262,2.134166667,2.135
1972,3.3,2.107643056,2.1
1973,3.22,2.078198925,2.07
1974,3.24,2.140519444,2.14
1975,3.33,2.166483871,2.17
1976,3.25,2.151501344,2.16
1977,3.35,2.164834722,2.165
1978,3.35,2.183591398,2.18
1979,3.36,2.189165278,2.17
1980,3.36,2.199418011,2.18
1981,3.34,2.194354839,2.2085
1982,3.5,2.252001488,2.23
1983,3.232,2.120715054,2.11
1984,3.234,2.150372222,2.145
1985,3.25,2.177072581,2.16
1986,3.35,2.184923611,2.17
1987,3.42,2.178103495,2.17
1988,3.43,2.203615591,2.195
1989,3.46,2.232825,2.23
1990,3.34,2.232466398,2.23
1991,3.13,2.175658333,2.17
1992,3.17,2.098096774,2.09
1993,3.21,2.159795699,2.15
1994,3.4,2.203855655,2.2
1995,3.65,2.237795699,2.22
1996,3.5,2.214431944,2.2
1997,3.3,2.241302419,2.22
1998,3.21,2.234118056,2.235
1999,3.37,2.274072581,2.265
2000,3.57,2.316887097,2.3005
2001,3.49,2.255706944,2.24
2002,3.51,2.255947581,2.25
2003,3.33,2.252440278,2.26
2004,3.08,2.180283602,2.18
2005,3.31,2.151051075,2.15
2006,3.443,2.145369048,2.13
2007,3.42,2.156,2.155
2008,3.31,2.214552778,2.21
2009,3.24,2.215241935,2.22
2010,3.18,2.214904167,2.22
2011,3.2,2.256669355,2.25
2012,3.42,2.301635753,2.28
2013,3.5,2.252481944,2.24
2014,3.52,2.245549731,2.24
2015,3.48,2.251488889,2.25
2016,3.2,2.153205645,2.14
2017,3.2,2.116208333,2.1
2018,3.32,2.136908046,2.14
2019,3.27,2.132267473,2.14
2020,3.38,2.123626389,2.1045
2021,3.26,2.181094086,2.18
2022,3.16,2.175775,2.165
2023,3.236,2.194376344,2.2
2024,3.39,2.248670699,2.24
2025,3.47,2.226884722,2.2
2026,3.4,2.252087366,2.25
2027,3.5,2.330377778,2.32
2028,3.3,2.232357527,2.22
2029,3.45,2.257103495,2.25
2030,3.6,2.287059524,2.28
2031,3.43,2.258646505,2.25
2032,3.27,2.162725,2.145
2033,3.25,2.176087366,2.15
2034,3.2,2.200681944,2.2
2035,3.49,2.236635753,2.22
2036,3.6,2.305639785,2.3
2037,3.55,2.301298611,2.3
2038,3.32,2.302581989,2.3
2039,3.32,2.304043056,2.3
2040,3.22,2.199091398,2.2
2041,3.38,2.215705645,2.2
2042,3.65,2.232858631,2.22
2043,3.4,2.137127688,2.11
2044,3.377,2.115766667,2.1
2045,3.15,2.137547043,2.1055
2046,3.1,2.141469444,2.1
2047,3.4,2.183560484,2.1815
2048,3.5,2.187305108,2.2
2049,3.45,2.174220833,2.1875
2050,3.5,2.238645161,2.25
2051,3.2,2.183058333,2.1795
2052,3.25,2.106888441,2.1
2053,3.25,2.056814516,2.05
2054,3.4,2.056977679,2.045
2055,3.4,2.140932796,2.11
2056,3.15,2.121901389,2.1
2057,3.05,2.105189516,2.1
2058,3.04,2.123245833,2.105
2059,3.272,2.188883065,2.2
2060,3.36,2.201294355,2.195
2061,3.44,2.170426389,2.16
2062,3.4,2.197318548,2.2
2063,3.38,2.219805556,2.2
2064,3.15,2.131514785,2.1
2065,3.2,2.128877688,2.1
2066,3.3,2.094646552,2.1
2067,3.35,2.123759409,2.12
2068,3.4,2.151718056,2.14
2069,3.24,2.115028226,2.1
2070,3.18,2.137034722,2.13
2071,3.3,2.173079301,2.2
2072,3.25,2.149306452,2.15
2073,3.4,2.195148611,2.2
2074,3.3,2.19541129,2.2
2075,3.2,2.151427778,2.15
2076,3.2,2.117646505,2.1
2077,3.2,2.047379032,2.01
2078,3.2,2.067991071,2.05
2079,3.229,2.101817204,2.1
2080,3.23,2.147451389,2.15
2081,3.2,2.126350806,2.1
2082,3.21,2.125340278,2.12
2083,3.4,2.20366129,2.2
2084,3.37,2.185555108,2.18
2085,3.307,2.204101389,2.2
2086,3.2,2.18491129,2.185
2087,3.2,2.166481944,2.18
2088,3.18,2.113014785,2.1
2089,3.25,2.043668011,2.03
2090,3.3,2.081580357,2.08
2091,3.35,2.098206989,2.08
2092,3.28,2.121266667,2.1
2093,3.18,2.124764785,2.1
2094,NA,NA,NA
2095,3.4,2.151732167,2.15
2096,3.4,2.18690457,2.2
2097,3.45,2.201602778,2.2
2098,NA,NA,NA
2099,NA,NA,NA
2100,NA,NA,NA
2101,NA,NA,NA
2102,NA,NA,NA
2103,NA,NA,NA
2104,NA,NA,NA
2105,NA,NA,NA
2106,3.137,2.104814972,2.09
2107,3.26,2.174275538,2.19
2108,3.39,2.219168011,2.22
2109,3.39,2.120472222,2.125
2110,3.33,2.13202957,2.13
2111,3.27,2.123334722,2.13
2112,3.25,2.154318548,2.145
2113,3.13,2.044633065,2.03
