"V1","V2","V3","V4"
1933,3.62,1.745100942,1.72
1934,3.72,1.785654762,1.78
1935,3.78,1.85436828,1.84
1936,3.58,1.843069444,1.8
1937,3.68,1.947795699,1.93
1938,3.62,1.914375,1.89
1939,3.74,1.936048387,1.94
1940,3.9,1.958400538,1.915
1941,3.84,1.915805556,1.9
1942,3.61,1.889704301,1.88
1943,3.62,1.991291667,1.96
1944,3.38,1.940336022,1.94
1945,3.58,1.85538358,1.84
1946,3.64,1.791875,1.79
1947,3.92,1.928427419,1.88
1948,3.62,1.853138889,1.83
1949,3.52,1.818763441,1.8
1950,NA,NA,NA
1951,3.5,1.86061828,1.85
1952,3.74,1.915900538,1.865
1953,3.87,1.929236111,1.9
1954,3.99,1.986317204,1.96
1955,3.72,1.954041667,1.92
1956,NA,NA,NA
1957,NA,NA,NA
1958,NA,NA,NA
1959,3.58,1.787419355,1.77
1960,3.64,1.887013889,1.86
1961,3.56,1.873844086,1.85
1962,3.52,1.918097222,1.87
1963,3.5,1.906774194,1.88
1964,3.43,1.886760753,1.88
1965,3.59,1.914569444,1.88
1966,3.76,1.947930108,1.905
1967,3.89,1.995263889,1.98
1968,3.82,2.071612903,2.06
1969,3.51,1.904925976,1.88
1970,3.64,1.895043103,1.855
1971,3.61,1.926801075,1.9
1972,3.56,1.864666667,1.84
1973,3.63,1.913615591,1.89
1974,3.69,1.956888889,1.93
1975,3.5,1.927002688,1.93
1976,3.63,1.954354839,1.94
1977,3.65,1.978527778,1.96
1978,3.71,1.928508065,1.9
1979,3.59,1.9315,1.905
1980,3.78,1.923884409,1.9
1981,3.5,1.857092867,1.87
1982,3.65,1.936577381,1.92
1983,NA,NA,NA
1984,3.57,2.006638889,2.005
1985,3.58,1.976384409,1.96
1986,3.72,1.994888889,1.98
1987,3.76,1.984032258,1.935
1988,3.86,1.992284946,2
1989,NA,NA,NA
1990,NA,NA,NA
1991,NA,NA,NA
1992,NA,NA,NA
1993,3.5,1.894549125,1.87
1994,NA,NA,NA
1995,NA,NA,NA
1996,3.7,1.874277778,1.87
1997,3.53,1.93827957,1.905
1998,3.42,1.917541667,1.91
1999,3.61,1.95858871,1.93
2000,3.73,1.919583333,1.91
2001,3.86,1.967513889,1.965
2002,3.82,1.947849462,1.94
2003,3.54,1.920333333,1.905
2004,3.29,1.844166667,1.83
2005,3.6,1.901682369,1.89
2006,3.87,1.933869048,1.905
2007,3.82,1.87186828,1.845
2008,3.76,1.964819444,1.96
2009,3.45,1.947002688,1.93
2010,3.43,1.943152778,1.93
2011,3.38,1.925134409,1.88
2012,3.6,1.945900538,1.915
2013,3.7,1.936555556,1.92
2014,3.8,1.964247312,1.96
2015,3.71,1.995722222,2
2016,3.46,1.847674731,1.81
2017,3.39,1.768963661,1.76
2018,3.63,1.895775862,1.865
2019,3.56,1.882163978,1.88
2020,3.65,1.884416667,1.88
2021,3.49,1.897056452,1.88
2022,3.49,1.927180556,1.91
2023,3.49,1.899408602,1.87
2024,3.57,1.853400538,1.84
2025,3.63,1.913763889,1.9
2026,3.69,1.96280914,1.95
2027,3.68,2.033111111,2.01
2028,3.5,1.935134409,1.915
2029,3.68,1.957806191,1.93
2030,3.91,2.029017857,2.01
2031,3.7,1.975,1.96
2032,3.54,1.868694444,1.85
2033,3.57,1.894193548,1.87
2034,3.51,1.932083333,1.9
2035,3.83,1.959502688,1.94
2036,3.89,1.988884409,1.97
2037,3.7,1.949680556,1.92
2038,3.49,1.994811828,2
2039,3.49,1.997041667,1.97
2040,3.49,1.865456989,1.87
2041,3.98,2.023835801,1.98
2042,3.8,1.855104167,1.825
2043,3.82,1.920322581,1.905
2044,3.87,1.862222222,1.81
2045,3.39,1.894314516,1.85
2046,3.37,1.901027778,1.87
2047,3.76,1.940994624,1.91
2048,3.84,1.984045699,1.96
2049,3.85,1.986430556,1.975
2050,3.76,1.981599462,1.98
2051,3.54,1.910652778,1.885
2052,3.58,1.888682796,1.895
2053,3.76,1.860242261,1.83
2054,3.77,1.801073025,1.77
2055,3.78,1.888452221,1.88
2056,3.51,1.946625,1.96
2057,3.42,1.891075269,1.88
2058,3.25,1.832083333,1.81
2059,3.53,1.879905914,1.88
2060,3.59,1.839314516,1.815
2061,3.76,1.835125,1.81
2062,3.72,1.826801075,1.82
2063,3.52,1.802027778,1.79
2064,3.34,1.733803763,1.705
2065,3.36,1.782557201,1.79
2066,3.72,1.91691092,1.915
2067,3.77,1.920860215,1.91
2068,3.73,1.905833333,1.88
2069,3.6,1.897822581,1.87
2070,3.55,1.921583333,1.9
2071,3.55,1.895658602,1.88
2072,3.62,1.930174731,1.94
2073,3.76,1.976680556,1.98
2074,3.64,1.989516129,1.98
2075,3.56,1.911680556,1.925
2076,3.55,1.863991935,1.855
2077,3.56,1.81846568,1.8
2078,3.51,1.79733631,1.78
2079,3.52,1.831236559,1.8
2080,3.42,1.859444444,1.86
2081,3.56,1.885080645,1.875
2082,3.56,1.912194444,1.91
2083,3.75,1.921034946,1.905
2084,3.78,1.913010753,1.915
2085,3.5,1.885027778,1.9
2086,3.45,1.867137097,1.84
2087,3.48,1.880847222,1.86
2088,3.5,1.877889785,1.89
2089,3.61,1.787429341,1.76
2090,3.64,1.826274218,1.83
2091,3.69,1.862432796,1.82
2092,3.52,1.879763889,1.86
2093,3.42,1.844959677,1.84
2094,3.59,1.905319444,1.9
2095,3.73,1.921438172,1.9
2096,3.83,1.916653226,1.92
2097,3.82,1.880652778,1.87
2098,3.51,1.850026882,1.845
2099,3.46,1.844388889,1.82
2100,3.39,1.8,1.8
2101,3.63,1.801722746,1.78
2102,3.75,1.828199405,1.815
2103,3.79,1.792446237,1.775
2104,3.49,1.778680556,1.76
2105,3.33,1.817903226,1.795
2106,3.37,1.864416667,1.82
2107,NA,NA,NA
2108,3.77,2.004892473,2.01
2109,3.86,1.939138889,1.92
2110,3.83,2.005712366,1.995
2111,3.64,1.959638889,1.96
2112,3.58,2.026129032,2.035
2113,3.57,1.915289367,1.89
2114,3.76,1.914568966,1.885
2115,3.77,1.864502688,1.845
2116,3.78,1.974013889,1.945
2117,3.62,1.968575269,1.95
2118,3.61,1.984069444,1.97
2119,3.63,2.010201613,1.985
2120,3.82,2.065497312,2.05
2121,3.81,1.969388889,1.96
2122,3.81,1.974260753,1.95
2123,3.62,1.863319444,1.84
2124,3.63,1.951344086,1.94
2125,3.59,1.904253028,1.89
2126,NA,NA,NA
2127,3.6,1.985389785,1.99
2128,3.78,1.964152778,1.94
2129,3.56,1.908454301,1.875
2130,3.68,2.001513889,2
2131,3.78,1.999462366,1.97
2132,3.7,1.985900538,1.97
2133,3.67,2.050375,2.015
2134,3.92,2.115725806,2.09
2135,3.66,1.972458333,1.99
2136,3.81,2.074892473,2.035
2137,3.89,1.998492598,2
2138,3.96,2.042202381,2.01
2139,3.75,1.976922043,1.94
2140,3.71,2.045527778,2.015
2141,3.53,1.877795699,1.86
2142,3.58,1.884555556,1.865
2143,3.74,1.919005376,1.9
2144,3.87,1.947553763,1.94
2145,3.78,1.975055556,1.99
2146,3.63,1.980658602,1.975
2147,3.43,1.903222222,1.89
2148,3.71,1.987110215,1.98
2149,3.98,2.03923284,2.01
2150,3.82,1.966369048,1.95
2151,3.73,1.892137097,1.855
2152,3.59,1.901819444,1.875
2153,3.42,1.902244624,1.86
2154,3.58,1.940555556,1.925
2155,3.64,1.952110215,1.93
2156,3.87,2.017137097,1.985
2157,4.02,2.011319444,2.015
2158,3.91,2.051169355,2.055
2159,NA,NA,NA
2160,3.53,1.875040323,1.84
2161,3.62,1.922395693,1.88
2162,3.87,1.881422414,1.845
2163,NA,NA,NA
2164,3.81,1.977111111,1.95
2165,3.53,1.935322581,1.94
2166,3.46,1.923305556,1.895
2167,NA,NA,NA
2168,3.73,1.935086207,1.915
2169,3.9,1.984861111,1.96
2170,3.8,1.98561828,1.985
2171,3.62,1.992972222,1.985
2172,3.35,1.807634409,1.765
2173,3.32,1.794118439,1.76
2174,3.4,1.784985119,1.75
2175,3.69,1.890927419,1.875
2176,3.74,1.863555556,1.835
2177,3.62,1.835188172,1.8
2178,3.41,1.908402778,1.89
2179,3.59,1.950322581,1.95
2180,3.6,1.958521505,1.945
2181,3.7,1.9245,1.925
2182,3.72,1.927043011,1.925
2183,3.81,1.967333333,1.95
2184,3.52,1.874798387,1.84
2185,3.57,1.921197847,1.9
2186,3.64,1.908928571,1.91
2187,NA,NA,NA
2188,NA,NA,NA
2189,3.62,1.824193548,1.79
2190,NA,NA,NA
2191,NA,NA,NA
2192,NA,NA,NA
2193,3.81,1.984513889,1.94
2194,3.72,2.016637931,1.97
2195,3.76,2.069166667,2.06
2196,3.68,1.919865591,1.89
2197,3.84,1.907779273,1.9
2198,3.78,2.005707899,1.99
2199,3.91,1.977916667,1.97
2200,3.63,1.960486111,1.955
2201,3.54,1.932849462,1.91
2202,3.59,1.955513889,1.97
2203,3.58,1.915322581,1.91
2204,3.75,1.916935484,1.89
2205,4.21,2.077361111,2.06
2206,3.99,2.062432796,2.045
2207,3.9,2.183611111,2.16
2208,3.7,2.033360215,2.02
2209,3.66,1.787483176,1.75
2210,3.9,1.819366906,1.82
2211,NA,NA,NA
2212,3.83,1.975722222,1.965
2213,3.63,1.93780914,1.925
2214,3.37,1.872527778,1.86
2215,3.73,1.896774194,1.87
2216,3.72,1.86416442,1.85
2217,NA,NA,NA
2218,3.92,2.014663978,2.01
2219,3.75,2.063833333,2.08
2220,3.42,1.944354839,1.94
2221,3.71,2.026177658,2
2222,3.83,2.024434524,2.01
2223,3.81,1.885040431,1.855
2224,3.86,1.920347705,1.9
2225,3.85,1.976989247,1.965
2226,3.65,1.946611111,1.905
2227,3.53,1.940873656,1.94
2228,3.63,1.884314516,1.855
2229,3.77,1.921986111,1.895
2230,3.83,1.947862903,1.925
2231,3.87,2.026388889,1.99
2232,3.5,1.895322581,1.87
2233,3.38,1.717031039,1.68
2234,3.79,1.984895833,1.98
2235,3.62,1.865336022,1.825
2236,3.89,2.0015,1.96
2237,3.6,1.933373656,1.93
2238,NA,NA,NA
2239,3.85,2.091747312,2.07
2240,3.75,2.010295699,2
2241,3.86,2.072763889,2.05
2242,3.79,2.053319892,2.025
2243,3.63,1.97775,1.95
2244,3.7,1.938467742,1.9
2245,4.04,2.054831763,2.02
2246,3.87,2.01922619,2.005
2247,NA,NA,NA
2248,3.69,2.033333333,2.03
2249,3.61,2.051209677,2.05
2250,3.63,2.016777778,2.02
2251,3.93,2.101169355,2.075
2252,4,2.116827957,2.1
2253,4,2.122638889,2.125
2254,3.86,2.111599462,2.095
2255,3.81,2.102069444,2.07
2256,NA,NA,NA
2257,3.72,1.979340511,1.96
2258,4.03,1.970560345,1.93
2259,3.94,1.953091398,1.93
2260,3.95,2.070902778,2.065
2261,3.55,2.080712366,2.075
2262,3.59,2.055916667,2.02
2263,3.93,1.992526882,1.98
2264,4.05,2.034717742,2
2265,4,2.072388889,2.06
2266,3.92,2.103077957,2.08
2267,3.74,2.146069444,2.135
2268,3.41,1.956370968,1.945
2269,3.63,1.881978466,1.89
