"V1","V2","V3","V4"
1985,3.39,2.36657258064516,2.4
1986,3.38,2.43404027777778,2.48
1987,3.31,2.36239247311828,2.4
1988,NA,NA,NA
1989,3.4,2.45693055555556,2.52
1990,3.28,2.33057795698925,2.39
1991,3.33,2.33361111111111,2.385
1992,3.14,2.18325268817204,2.225
1993,3.11,2.12536290322581,2.17
1994,3.28,2.16665178571429,2.22
1995,3.43,2.29641129032258,2.36
1996,3.26,2.23658333333333,2.3
1997,3.21,2.28274193548387,2.32
1998,3.24,2.31890277777778,2.35
1999,3.18,2.31479838709677,2.36
2000,3.7,2.59251344086021,2.64
2001,3.44,2.43966666666667,2.505
2002,NA,NA,NA
2003,3.22,2.22551388888889,2.28
2004,3.15,2.28252688172043,2.335
2005,NA,NA,NA
2006,3.18,2.15333333333333,2.205
2007,3.26,2.11068548387097,2.18
2008,3.21,2.155875,2.22
2009,3.24,2.28549731182796,2.34
2010,3.29,2.446375,2.47
2011,3.26,2.41452956989247,2.46
2012,3.4,2.46301075268817,2.53
2013,3.6,2.52511111111111,2.58
2014,3.56,2.42772849462366,2.5
2015,3.34,2.29454166666667,2.355
2016,3.2,2.24345430107527,2.295
2017,3.04,2.1572311827957,2.22
2018,3.29,2.07221264367816,2.14
2019,3.14,2.05814516129032,2.11
2020,3.1,2.12368055555556,2.195
2021,3.13,2.17,2.24
2022,3.08,2.17944444444444,2.23
2023,3.47,2.39879032258065,2.43
2024,3.49,2.46927419354839,2.52
2025,3.6,2.44629166666667,2.525
2026,3.4,2.3658064516129,2.42
2027,3.25,2.24084722222222,2.29
2028,3.19,2.25938172043011,2.315
2029,3.08,2.1482123655914,2.22
2030,3.12,2.09934523809524,2.16
2031,3.07,2.1369623655914,2.2
2032,3.14,2.22211111111111,2.28
2033,3.26,2.41587365591398,2.46
2034,3.31,2.34802777777778,2.4
2035,3.47,2.38508064516129,2.42
2036,NA,NA,NA
2037,3.39,2.42787204450626,2.45
2038,3.37,2.43908602150538,2.485
