"V1","V2","V3","V4"
1170,2.765,1.356990278,1.363
1171,2.582,1.238700269,1.21
1172,2.643,1.290794355,1.271
1173,3.039,1.542391667,1.546
1174,3.07,1.680842742,1.698
1175,3.039,1.393390278,1.393
1176,2.978,1.327221774,1.332
1177,2.673,1.21122043,1.21
1178,2.491,1.289293155,1.302
1179,2.704,1.347557796,1.363
1180,2.551,1.293215278,1.2865
1181,2.643,1.311068548,1.332
1182,2.978,1.259238889,1.241
1183,2.551,1.236947581,1.271
1184,2.673,1.274879032,1.271
1185,2.765,1.522223611,1.515
1186,3.374,1.61671371,1.622
1187,2.887,1.451955556,1.454
1188,2.734,1.201763441,1.205
1189,2.795,1.333901882,1.378
1190,2.704,1.233166667,1.241
1191,2.46,1.153646505,1.149
1192,2.734,1.343294444,1.378
1193,3.039,1.455283602,1.454
1194,2.704,1.310391667,1.302
1195,2.734,1.314370968,1.302
1196,2.795,1.398239247,1.424
1197,2.795,1.493795833,1.515
1198,2.917,1.63221371,1.668
1199,2.704,1.483243056,1.485
1200,2.795,1.369403226,1.363
1201,2.643,1.253990591,1.241
1202,2.612,1.179404762,1.149
1203,2.612,1.236770161,1.256
1204,2.795,1.327730556,1.332
1205,2.795,1.358431452,1.363
1206,2.612,1.319330556,1.332
1207,2.46,1.214336022,1.21
1208,2.582,1.283452957,1.302
1209,2.582,1.367766667,1.363
1210,2.948,1.568251344,1.607
1211,2.948,1.360333333,1.363
1212,2.704,1.359841398,1.378
1213,2.917,1.338389785,1.332
1214,2.582,1.250897321,1.256
1215,2.491,1.155612903,1.149
1216,2.826,1.309673611,1.302
1217,2.765,1.324896505,1.302
1218,2.643,1.313536111,1.302
1219,2.551,1.247833333,1.256
1220,2.582,1.286123656,1.302
1221,3.283,1.624538889,1.668
1222,3.07,1.687275538,1.698
1223,2.795,1.504502778,1.546
1224,2.551,1.294986559,1.302
1225,2.582,1.247935484,1.241
1226,2.521,1.21053869,1.18
1227,2.521,1.291395161,1.271
1228,2.521,1.286156944,1.271
1229,2.826,1.373817204,1.363
1230,2.704,1.36005,1.363
1231,2.612,1.275889785,1.271
1232,2.551,1.338870968,1.3475
1233,2.704,1.511325,1.546
1234,2.917,1.564487903,1.576
1235,2.856,1.590841667,1.607
1236,2.856,1.389282258,1.4085
1237,2.521,1.280446237,1.302
1238,2.521,1.269168155,1.271
1239,2.643,1.408866935,1.424
1240,2.643,1.414827778,1.424
1241,2.948,1.605247312,1.607
1242,2.734,1.493441667,1.5305
1243,2.673,1.343724462,1.363
1244,2.582,1.305467742,1.332
1245,2.856,1.5276125,1.546
1246,2.704,1.596317204,1.607
1247,2.795,1.541113889,1.546
1248,2.643,1.278209677,1.271
1249,2.734,1.288900538,1.302
1250,2.582,1.366663793,1.393
1251,2.734,1.350823925,1.332
1252,2.582,1.352045833,1.363
1253,2.612,1.461212366,1.485
1254,2.917,1.448894444,1.454
1255,2.612,1.295112903,1.302
1256,2.643,1.271260753,1.271
1257,2.856,1.523458333,1.561
1258,2.917,1.719428763,1.789
1259,2.795,1.488731944,1.5
1260,2.612,1.306196237,1.302
1261,2.521,1.187376344,1.21
1262,2.521,1.308066964,1.332
1263,2.643,1.367282258,1.393
1264,2.521,1.266276389,1.302
1265,2.673,1.323841398,1.363
1266,2.643,1.382586111,1.393
1267,2.491,1.257522849,1.241
1268,2.948,1.507444892,1.546
1269,2.765,1.516856944,1.546
1270,3.039,1.611729839,1.637
1271,2.643,1.477030556,1.515
1272,2.582,1.37222043,1.393
1273,2.643,1.336032258,1.3475
1274,2.826,1.441821429,1.485
1275,2.491,1.309895161,1.332
1276,2.491,1.288415278,1.332
1277,2.826,1.456311828,1.515
1278,2.765,1.4307375,1.454
1279,2.704,1.355364247,1.393
1280,2.521,1.30327957,1.332
1281,2.643,1.517961111,1.546
1282,3.1,1.653518817,1.668
1283,2.704,1.454552778,1.485
1284,2.826,1.342844086,1.3475
1285,2.551,1.302271505,1.302
1286,2.551,1.322855655,1.332
1287,2.521,1.320392473,1.332
1288,2.948,1.45085,1.485
1289,2.856,1.363895161,1.393
1290,2.612,1.362006944,1.363
1291,2.643,1.252299731,1.271
1292,2.551,1.266704301,1.302
1293,2.673,1.292402778,1.302
1294,2.704,1.502510753,1.515
1295,2.521,1.383131944,1.393
1296,2.582,1.2235,1.21
1297,2.643,1.14800672,1.149
1298,2.399,1.170244253,1.21
1299,2.582,1.238590054,1.241
1300,2.673,1.353627778,1.363
1301,2.704,1.308389785,1.302
1302,2.765,1.489084722,1.515
1303,2.643,1.466005376,1.5
1304,2.704,1.435141129,1.454
1305,2.948,1.682234722,1.698
1306,3.009,1.765916667,1.82
1307,2.765,1.463534722,1.485
1308,2.612,1.30081586,1.302
1309,2.643,1.363865591,1.393
1310,2.46,1.128886905,1.149
1311,2.612,1.228740591,1.241
1312,2.551,1.289195833,1.302
1313,2.795,1.395069892,1.393
1314,2.582,1.341097222,1.363
1315,2.673,1.345014785,1.332
1316,2.704,1.466267473,1.515
1317,3.039,1.647391667,1.668
1318,2.826,1.536701613,1.546
1319,2.765,1.495075,1.546
1320,2.673,1.317282258,1.332
1321,2.399,1.173607527,1.21
1322,2.551,1.191322917,1.21
1323,2.582,1.315842742,1.332
1324,2.643,1.244294444,1.256
1325,2.551,1.21427957,1.241
1326,2.582,1.263254167,1.302
1327,2.521,1.180505376,1.18
1328,2.643,1.310889785,1.332
1329,2.704,1.476990278,1.5
1330,3.222,1.503747312,1.546
1331,2.856,1.442122222,1.454
1332,2.612,1.24381586,1.271
1333,2.399,1.16678629,1.18
1334,2.521,1.248205357,1.241
1335,2.43,1.256913978,1.271
