"V1","V2","V3","V4"
1801,3.216,2.04103225806452,2.088
1802,3.033,2.02718452380952,2.058
1803,2.972,1.99061559139785,2.058
1804,3.094,2.01356388888889,2.088
1805,3.277,2.01608064516129,2.088
1806,3.338,2.04031666666667,2.119
1807,3.338,2.16612231182796,2.18
1808,3.186,2.12068010752688,2.149
1809,3.033,2.15573611111111,2.21
1810,3.247,2.15040322580645,2.21
1811,3.338,2.10911527777778,2.21
1812,3.399,2.13001344086021,2.21
1813,3.338,2.04548521505376,2.058
1814,3.216,2.07987351190476,2.088
1815,3.033,2.05234005376344,2.119
1816,3.094,2.05071805555556,2.119
1817,3.369,2.10910080645161,2.18
1818,3.338,2.0712875,2.119
1819,3.46,2.15818951612903,2.21
1820,3.308,2.14439516129032,2.18
1821,3.277,2.21997916666667,2.271
1822,3.216,2.21298655913979,2.271
1823,3.46,2.22220138888889,2.302
1824,3.521,2.18996505376344,2.271
1825,3.46,2.16097983870968,2.21
1826,3.216,2.09453735632184,2.119
1827,3.003,2.07423790322581,2.119
1828,NA,NA,NA
1829,NA,NA,NA
1830,NA,NA,NA
1831,NA,NA,NA
1832,3.216,2.05814919354839,2.088
1833,3.216,2.12241666666667,2.18
1834,3.125,2.0975752688172,2.149
1835,3.338,2.12560416666667,2.18
1836,3.338,2.11236827956989,2.18
1837,3.247,2.08293682795699,2.134
1838,3.216,2.0748244047619,2.088
1839,3.033,2.07522043010753,2.119
1840,3.064,2.02332361111111,2.088
1841,3.186,2.03251075268817,2.119
1842,3.216,2.04538888888889,2.088
1843,3.247,2.15987634408602,2.18
1844,3.247,2.14481451612903,2.149
1845,3.216,2.19232916666667,2.241
1846,3.277,2.14079704301075,2.21
1847,3.247,2.12916666666667,2.21
1848,3.216,2.09968951612903,2.149
1849,3.338,2.14963709677419,2.149
1850,3.094,2.09375148809524,2.119
1851,3.125,2.07386962365591,2.119
1852,3.064,2.02714027777778,2.119
1853,3.277,2.11578091397849,2.18
1854,3.338,2.12794027777778,2.18
1855,3.308,2.17032795698925,2.18
1856,3.125,2.16142607526882,2.18
1857,3.094,2.16505,2.18
1858,3.216,2.13312096774194,2.21
1859,3.49,2.15912083333333,2.241
1860,3.429,2.13781989247312,2.18
1861,3.399,2.10519220430108,2.119
1862,3.094,2.07716369047619,2.088
1863,3.094,2.05766801075269,2.088
1864,3.155,2.03514305555556,2.088
1865,3.338,2.04880913978495,2.088
1866,3.308,2.0644125,2.119
1867,3.277,2.09293413978495,2.119
1868,3.216,2.14266397849462,2.149
1869,3.033,2.13999444444444,2.18
1870,3.155,2.10736424731183,2.149
1871,3.338,2.10949027777778,2.18
1872,3.308,2.06100806451613,2.088
1873,3.338,2.06942607526882,2.088
1874,3.125,2.04413218390805,2.058
