"V1","V2","V3","V4"
1729,1.82,0.815307262569832,0.8
1730,1.77,0.839798850574713,0.83
1731,1.64,0.808047043010753,0.8
1732,1.6,0.800569444444444,0.785
1733,1.67,0.790685483870968,0.78
1734,1.77,0.779944444444444,0.765
1735,1.7,0.753467741935484,0.735
1736,1.73,0.745900537634409,0.71
1737,1.58,0.674180555555556,0.66
1738,1.59,0.712200268817204,0.7
1739,NA,NA,NA
1740,NA,NA,NA
1741,1.66,0.765380281690141,0.75
1742,1.65,0.765953869047619,0.76
1743,1.68,0.804327956989247,0.8
1744,1.61,0.781027777777778,0.77
1745,1.61,0.76872311827957,0.75
1746,1.8,0.837138888888889,0.8
1747,1.63,0.712768817204301,0.7
1748,1.73,0.764139784946237,0.75
1749,1.56,0.764705555555556,0.75
1750,1.6,0.725134408602151,0.71
1751,1.637,0.726155555555556,0.71
1752,1.75,0.744055107526882,0.73
1753,1.77,0.78119623655914,0.76
1754,1.66,0.785491071428571,0.75
1755,1.58,0.759663978494624,0.75
1756,1.53,0.789041666666667,0.78
1757,1.67,0.728346774193548,0.71
1758,1.83,0.827083333333333,0.8
1759,1.75,0.795612903225806,0.8
1760,1.65,0.718037634408602,0.69
1761,1.54,0.749458333333333,0.74
1762,1.43,0.667849462365591,0.65
1763,1.72,0.743763888888889,0.715
1764,1.75,0.785927419354839,0.77
1765,1.83,0.774475806451613,0.75
1766,1.66,0.762410714285714,0.74
1767,1.7,0.779583333333333,0.76
1768,1.57,0.767277777777778,0.77
1769,1.58,0.695201612903226,0.68
1770,1.67,0.772861111111111,0.75
1771,1.8,0.758494623655914,0.73
1772,1.65,0.664448924731183,0.645
1773,1.65,0.690965277777778,0.66
1774,1.48,0.649005376344086,0.61
1775,1.68,0.783986111111111,0.755
1776,1.77,0.75727688172043,0.73
1777,1.68,0.792083333333333,0.78
1778,1.7,0.727916666666667,0.71
1779,1.652,0.778557795698925,0.755
1780,1.584,0.691663888888889,0.65
1781,1.6,0.761572580645161,0.73
1782,1.62,0.750645833333333,0.72
1783,1.7,0.762661290322581,0.74
1784,NA,NA,NA
1785,1.7,0.707847222222222,0.68
1786,1.52,0.71497311827957,0.7
1787,1.71,0.805958333333333,0.79
1788,1.72,0.753118279569893,0.74
1789,1.77,0.811895161290323,0.785
1790,1.79,0.841883928571429,0.82
1791,1.65,0.765927419354839,0.74
1792,1.6,0.753694444444444,0.73
1793,1.71,0.811868279569892,0.79
1794,1.59,0.674902777777778,0.65
1795,1.72,0.708454301075269,0.7
1796,1.51,0.662540322580645,0.63
1797,1.48,0.605138888888889,0.58
1798,1.56,0.684422043010753,0.65
1799,1.66,0.680805555555556,0.66
1800,1.74,0.73760752688172,0.72
1801,1.75,0.774376344086022,0.75
1802,1.57,0.71452380952381,0.7
1803,1.58,0.71747311827957,0.69
1804,1.85,0.787149187592319,0.75
1805,1.7,0.794663978494624,0.77
1806,1.82,0.7426875,0.71
1807,1.86,0.772997311827957,0.75
1808,1.41,0.618602150537634,0.6
1809,1.44,0.673027777777778,0.655
1810,1.47,0.634690860215054,0.6
1811,1.72,0.743263888888889,0.725
1812,1.83,0.786747311827957,0.77
1813,1.81,0.76633064516129,0.74
1814,1.76,0.82266369047619,0.79
1815,1.59,0.783266129032258,0.75
1816,1.66,0.811819444444444,0.79
1817,1.95,0.902056451612903,0.89
1818,1.925,0.881709722222222,0.86
1819,NA,NA,NA
1820,1.78,0.792298387096774,0.75
1821,1.63,0.766280752532562,0.73
1822,1.59,0.830915322580645,0.8
1823,1.71,0.7727875,0.75
1824,1.79,0.823182795698925,0.8
1825,1.87,0.848131720430108,0.82
1826,1.83,0.860646551724138,0.83
1827,1.72,0.81633064516129,0.78
1828,1.64,0.833888888888889,0.8
1829,1.88,0.864610215053763,0.84
1830,1.72,0.809361111111111,0.79
1831,1.88,0.803319892473118,0.78
1832,1.78,0.801881720430108,0.78
1833,1.68,0.758777777777778,0.74
1834,1.61,0.726478494623656,0.7
1835,1.61,0.767752777777778,0.755
1836,1.64,0.783145161290323,0.76
1837,1.78,0.818629032258064,0.8
1838,1.78,0.872854166666667,0.84
1839,1.62,0.766545698924731,0.73
1840,1.6,0.791319444444444,0.77
1841,1.69,0.808575268817204,0.79
1842,1.79,0.812083333333333,0.78
1843,1.8,0.790389784946237,0.76
1844,NA,NA,NA
1845,1.62,0.822319444444444,0.8
1846,1.71,0.744341397849462,0.71
1847,1.82,0.813305555555556,0.805
1848,1.73,0.80758064516129,0.79
1849,1.7,0.826639784946237,0.78
1850,1.7,0.849241071428571,0.82
1851,1.62,0.777298387096774,0.76
1852,1.58,0.785777777777778,0.76
1853,1.72,0.757043010752688,0.73
1854,1.78,0.818736111111111,0.79
1855,1.72,0.81008064516129,0.79
1856,1.65,0.786774193548387,0.765
1857,1.5,0.736069444444444,0.71
1858,1.68,0.768715053763441,0.7415
1859,1.75,0.818666666666667,0.81
1860,1.81,0.792876344086021,0.78
1861,1.88,0.857459677419355,0.83
1862,1.72,0.820014880952381,0.795
1863,1.64,0.850873655913978,0.84
1864,1.56,0.761708333333333,0.76
1865,1.78,0.806612903225806,0.79
1866,1.78,0.792319444444444,0.78
1867,1.77,0.738413978494624,0.715
1868,1.63,0.741008064516129,0.72
1869,1.49,0.723513888888889,0.71
1870,1.59,0.749395161290323,0.74
1871,1.69,0.777916666666667,0.75
1872,1.84,0.803870967741935,0.8
1873,1.82,0.806370967741936,0.79
1874,1.75,0.851923850574713,0.82
1875,1.51,0.796612903225806,0.795
1876,1.55,0.787736111111111,0.77
1877,1.71,0.79625,0.77
1878,1.69,0.783888888888889,0.78
1879,1.81,0.784435483870968,0.78
1880,1.78,0.761532258064516,0.73
1881,1.62,0.737861111111111,0.71
1882,1.5,0.729448924731183,0.73
1883,1.65,0.768458333333333,0.76
1884,1.7,0.805672043010753,0.79
1885,1.76,0.833682795698925,0.81
1886,1.76,0.822916666666667,0.805
1887,1.66,0.811747311827957,0.8
1888,1.69,0.802333819241983,0.793
1889,NA,NA,NA
1890,NA,NA,NA
1891,NA,NA,NA
1892,NA,NA,NA
1893,1.35,0.746480446927374,0.74
1894,NA,NA,NA
1895,1.93,0.8995,0.89
1896,1.76,0.855011494252874,0.83
1897,1.81,0.940085106382979,0.89
1898,1.81,0.903184523809524,0.89
1899,1.78,0.937295698924731,0.89
1900,NA,NA,NA
1901,NA,NA,NA
1902,NA,NA,NA
1903,1.81,0.906217741935484,0.89
1904,1.78,0.835243553008596,0.8
1905,NA,NA,NA
1906,1.75,0.821370967741936,0.8
1907,1.84,0.842581100141044,0.83
1908,1.72,0.802875722543353,0.8
1909,1.78,0.874435483870968,0.86
1910,1.78,0.902115085536547,0.89
1911,1.59,0.837311827956989,0.82
1912,1.73,0.82975,0.82
1913,1.79,0.776448924731183,0.765
1914,1.84,0.876305555555556,0.865
