"V1","V2","V3","V4"
1898,5.06,3.13285863095238,3.169
1899,NA,NA,NA
1900,NA,NA,NA
1901,4.85,3.05161827956989,3.08
1902,NA,NA,NA
1903,NA,NA,NA
1904,5.021,3.18107392473118,3.207
1905,NA,NA,NA
1906,5.06,3.04805337078652,3.08
1907,5,3.03578792341679,3.05
1908,5.115,3.24227450980392,3.26
1909,4.94,3.08830779569892,3.14
1910,5,3.01847805642633,3.008
1911,5.33,3.17780510752688,3.17
1912,5.21,3.1359375,3.143
1913,4.75,2.99930376344086,3.011
1914,NA,NA,NA
1915,4.854,3.10003091397849,3.11
1916,5.038,3.06977688172043,3.077
1917,4.861,3.09294791666667,3.15
1918,5.079,3.2053185483871,3.2315
1919,5.107,3.17236111111111,3.226
1920,NA,NA,NA
1921,NA,NA,NA
1922,5.439,3.16045977011494,3.159
1923,5.068,3.1208561827957,3.1525
1924,NA,NA,NA
1925,NA,NA,NA
1926,NA,NA,NA
1927,NA,NA,NA
1928,5.18,3.12081989247312,3.14
1929,NA,NA,NA
1930,5.24,3.21197446236559,3.23
1931,5.18,3.37444166666667,3.409
1932,4.97,3.20198387096774,3.23
1933,NA,NA,NA
1934,5.24,3.17266369047619,3.2
1935,5.18,3.06602284946237,3.11
1936,5,3.1457875,3.17
1937,4.91,3.09887903225806,3.11
1938,5.03,3.11693055555556,3.1585
1939,5.072,3.05077553763441,3.065
1940,5.353,3.11763172804533,3.14
1941,5.3,3.2298125,3.246
1942,5.61,3.2858185483871,3.29
1943,4.918,3.19028333333333,3.2555
1944,5.3,3.23786962365591,3.2355
1945,5.49,3.27285080645161,3.245
1946,5.43,2.95898363095238,2.96
1947,5.585,3.0619314516129,3.11
1948,5.09,2.98226944444444,3.018
1949,5.005,3.00943413978495,3.0275
1950,4.994,3.0659625,3.1065
1951,5.06,3.05941801075269,3.075
1952,5.093,3.16708198924731,3.2165
1953,5.33,3.16581944444444,3.2
1954,5.18,3.1769247311828,3.2035
1955,NA,NA,NA
1956,5.03,3.11257661290323,3.1115
1957,4.786,2.97839112903226,2.99
1958,5.211,3.10412946428571,3.1535
1959,5.27,3.17018817204301,3.2
1960,5.06,3.06402083333333,3.11
1961,NA,NA,NA
1962,4.91,3.08498611111111,3.11
1963,4.781,3.07546908602151,3.08
1964,4.94,3.10506989247312,3.14
1965,NA,NA,NA
1966,5.18,3.19135887096774,3.2
1967,5.36,3.34703333333333,3.38
1968,5.12,3.25095430107527,3.2865
1969,5.27,3.15671370967742,3.17
1970,5.36,3.18077586206897,3.1465
1971,5.15,3.1211747311828,3.14
1972,5.21,3.08610277777778,3.11
1973,5.15,3.16523655913978,3.22
1974,5,3.11701944444444,3.128
1975,4.91,3.04263977746871,3.05
1976,5.03,3.06678494623656,3.11
1977,5.12,3.19032083333333,3.23
1978,5.219,3.11953629032258,3.17
1979,5,3.17371805555556,3.23
1980,4.72,3.15311424731183,3.2
1981,5.24,3.17543951612903,3.1775
1982,4.851,2.9206130952381,2.9495
1983,5.09,3.07569086021505,3.097
1984,4.892,3.016075,3.0545
1985,4.845,3.04572043010753,3.11
1986,4.708,3.12139027777778,3.152
1987,4.932,3.06447715053763,3.104
1988,5.156,3.08474865591398,3.111
1989,5.303,3.11066805555556,3.103
1990,5.207,3.2186935483871,3.2575
1991,4.812,3.19279166666667,3.2215
1992,5.191,3.24022446236559,3.26
1993,4.906,3.2227311827957,3.2565
1994,5.332,3.34659077380952,3.351
1995,NA,NA,NA
1996,NA,NA,NA
1997,4.97,3.07698790322581,3.11
1998,4.88,3.13579583333333,3.14
1999,4.69,3.07116129032258,3.106
2000,4.949,3.09820833333333,3.128
2001,5.269,3.1943,3.2
2002,5.275,3.20523924731183,3.227
2003,5.06,3.09731388888889,3.08
2004,4.97,3.15519892473118,3.14
2005,5.182,3.1291626344086,3.17
2006,5.427,3.25656398809524,3.314
2007,5.33,3.19889247311828,3.1995
2008,4.992,2.96229583333333,3.02
2009,4.919,3.12268951612903,3.098
2010,4.787,3.06432638888889,3.05
2011,4.605,3.11613037634409,3.157
2012,4.903,3.14380376344086,3.17
2013,5.22,3.22708055555556,3.2405
2014,NA,NA,NA
2015,5.18,3.15374444444444,3.1765
2016,4.819,3.05388575268817,3.021
2017,5.03,3.10323924731183,3.08
2018,4.966,3.12810775862069,3.17
2019,5.43,3.11263037634409,3.109
2020,4.962,3.09105555555556,3.1055
2021,4.89,3.03476209677419,3.027
2022,4.622,3.08977051460362,3.121
2023,NA,NA,NA
2024,NA,NA,NA
2025,NA,NA,NA
2026,NA,NA,NA
2027,NA,NA,NA
2028,5.432,3.21482392473118,3.193
2029,5.194,3.23863306451613,3.267
2030,5.253,3.07463392857143,3.0855
2031,4.927,3.07050940860215,3.1
2032,NA,NA,NA
2033,NA,NA,NA
2034,4.82,3.12725277777778,3.14
2035,5.181,3.089125,3.096
2036,5.076,3.11552419354839,3.135
2037,5.175,3.12886527777778,3.1135
2038,5.174,3.2510752688172,3.26
2039,5.081,3.23276805555556,3.24
2040,NA,NA,NA
2041,5.269,3.26070161290323,3.275
2042,5.605,3.11566964285714,3.14
2043,4.91,2.9588185483871,2.98
2044,4.88,3.01242361111111,3.0415
2045,4.79,3.0438561827957,3.075
2046,4.803,3.06716666666667,3.0905
2047,5.001,3.08833602150538,3.139
2048,5.309,3.08478629032258,3.124
2049,5.337,3.18659305555556,3.23
2050,5.12,3.13228494623656,3.14
2051,4.952,3.23840972222222,3.2325
2052,4.693,3.05171505376344,3.0605
2053,5.092,3.28088172043011,3.324
2054,5.177,3.1056994047619,3.121
2055,5.171,2.99569489247312,3.0005
2056,4.944,3.03068611111111,3.06
2057,4.719,3.09828225806452,3.104
2058,4.624,3.04273055555556,3.0605
2059,4.693,3.05236021505376,3.071
2060,NA,NA,NA
2061,5.183,3.05389444444444,3.083
2062,5.214,3.22491397849462,3.2505
2063,5.283,3.11655416666667,3.109
2064,5.201,3.14240456989247,3.1535
2065,5.058,3.15294489247312,3.209
2066,5.209,3.14548132183908,3.2015
2067,5.054,3.06654032258065,3.0615
2068,5.006,3.06181805555556,3.0895
2069,4.876,3.09479569892473,3.1075
2070,4.744,3.13514861111111,3.1885
2071,4.778,3.02158870967742,3.034
2072,4.863,2.99803629032258,3.016
2073,5.028,3.03231111111111,3.0525
2074,5.034,3.13063978494624,3.1155
2075,5.082,3.19800694444444,3.208
2076,4.989,3.31597715053763,3.3315
2077,5.353,3.18078360215054,3.181
2078,4.939,3.10528422619048,3.132
2079,4.924,3.07772849462366,3.1255
2080,5.073,2.97145694444444,3.0065
2081,4.971,3.11222043010753,3.1215
2082,4.941,3.10214583333333,3.144
2083,5.008,3.13054032258065,3.161
