"V1","V2","V3","V4"
2007,1.65,0.964959677,0.99
2008,1.58,0.885388889,0.9
2009,1.68,0.866370968,0.86
2010,1.6,0.897861111,0.9
2011,1.57,0.903346774,0.925
2012,1.71,0.926276882,0.93
2013,1.68,0.881722222,0.87
2014,1.64,0.964180108,0.97
2015,1.74,1.033472222,1.03
2016,1.71,1.03219086,1.05
2017,1.8,1.005295699,1.01
2018,1.72,0.994008621,1.01
2019,1.76,0.999408602,1.01
2020,1.63,0.962,0.98
2021,1.67,0.953951613,0.96
2022,1.6,0.898347222,0.92
2023,1.53,0.853145161,0.86
2024,1.64,0.915672043,0.93
2025,1.62,0.890375,0.9
2026,1.51,0.846989247,0.84
2027,1.63,0.895347222,0.9
2028,1.74,1.005,1.02
2029,1.75,1.013481183,1.03
2030,1.78,0.998020833,1.005
2031,1.61,0.926478495,0.93
2032,1.78,1.005069444,0.99
2033,1.85,1.029314516,1.03
2034,1.78,1.009152778,1.01
2035,1.74,0.953696237,0.965
2036,1.71,0.956612903,0.97
2037,1.75,1.020305556,1.02
2038,1.55,0.943830645,0.95
2039,1.69,0.991944444,0.99
2040,1.77,1.061048387,1.06
2041,1.77,1.032298387,1.04
2042,1.78,1.00046131,1.02
2043,1.8,1.005080645,1.01
2044,1.6,0.903305556,0.9
2045,1.68,0.942244624,0.95
2046,1.62,0.890958333,0.89
2047,1.62,0.886061828,0.89
2048,1.78,0.911155914,0.93
2049,1.6,0.912291667,0.93
2050,1.74,0.957325269,0.96
2051,1.62,0.954388889,0.95
2052,1.8,1.008615591,1.01
2053,1.85,1.039435484,1.05
2054,1.86,1.083258929,1.095
2055,1.72,0.967352151,0.99
2056,1.67,0.935125,0.935
2057,1.7,0.964596774,0.96
2058,1.53,0.879277778,0.89
2059,1.58,0.845026882,0.86
2060,1.58,0.868965054,0.895
2061,1.69,0.901888889,0.91
2062,1.66,0.987607527,0.99
2063,1.77,1.033208333,1.04
2064,NA,NA,NA
2065,1.79,0.999948925,0.995
2066,1.79,1.000527299,1.01
2067,1.73,1.050676075,1.06
2068,1.71,0.982761111,0.99
2069,1.8,0.965303763,0.96
2070,1.63,0.911008333,0.92
2071,1.73,0.977673387,0.99
2072,1.67,0.973334677,1
2073,1.64,0.943420833,0.95
2074,1.75,0.994098118,0.99
2075,1.8,1.047211111,1.047
2076,1.77,1.015393817,1.035
2077,1.9,1.103729839,1.12
2078,1.82,1.107965774,1.13
2079,1.76,1.10509543,1.11
2080,1.68,1.005593056,1.005
2081,NA,NA,NA
2082,1.83,1.038313889,1.05
2083,NA,NA,NA
2084,NA,NA,NA
2085,1.76,0.986209722,0.98
2086,1.74,1.010682796,1
2087,1.77,1.0611875,1.065
2088,1.69,1.031438172,1.04
2089,NA,NA,NA
2090,1.86,1.069002976,1.07
2091,1.81,1.024764785,1.03
2092,1.65,0.958870833,0.97
2093,NA,NA,NA
2094,1.65,0.916183333,0.93
2095,1.72,0.916467742,0.93
2096,NA,NA,NA
2097,1.62,0.900026389,0.905
2098,1.63,0.944153846,0.945
2099,NA,NA,NA
2100,1.79,1.060327957,1.06
2101,1.75,1.01266129,1.03
2102,1.84,0.983252976,0.985
2103,NA,NA,NA
2104,1.7,1.008797222,1.01
2105,1.64,0.970520161,0.98
2106,NA,NA,NA
2107,1.71,0.883681452,0.89
2108,1.7,0.942033602,0.95
2109,1.75,0.964218056,0.97
2110,1.7,0.98952957,0.995
2111,1.78,0.969866667,0.98
2112,1.675,0.97421371,0.9825
2113,1.824,1.017317204,1.0215
2114,1.685,0.967541667,0.9735
2115,1.78,1.057436828,1.0595
2116,1.708,0.970693056,0.9685
2117,1.592,0.918221774,0.9315
2118,1.691,0.948966667,0.9575
2119,1.698,0.916833333,0.917
2120,1.726,0.954680108,0.964
2121,1.649,0.962351389,0.9725
2122,1.744,1.002557796,1.004
2123,1.78,1.020894444,1.032
