"V1","V2","V3","V4"
1526,1.89,1.33559375,1.311
1527,1.829,1.26250403225806,1.25
1528,1.737,1.30430277777778,1.28
1529,1.859,1.30690322580645,1.28
1530,1.829,1.27984444444444,1.25
1531,1.859,1.31034811827957,1.311
1532,1.89,1.36401209677419,1.372
1533,1.859,1.37857083333333,1.372
1534,1.829,1.36222043010753,1.341
1535,NA,NA,NA
1536,NA,NA,NA
1537,1.951,1.25951478494624,1.25
1538,1.859,1.28647126436782,1.28
1539,1.859,1.35614919354839,1.341
1540,1.829,1.32020416666667,1.28
1541,1.89,1.3207002688172,1.28
1542,1.859,1.26877222222222,1.25
1543,1.89,1.26796102150538,1.25
1544,1.89,1.33246370967742,1.311
1545,1.798,1.28345416666667,1.28
1546,1.951,1.23696505376344,1.219
1547,1.951,1.3498875,1.311
1548,1.829,1.24738978494624,1.219
1549,1.951,1.30516129032258,1.28
1550,1.798,1.26218303571429,1.25
1551,1.737,1.26255376344086,1.25
1552,1.676,1.21658194444444,1.189
1553,1.768,1.2707002688172,1.25
1554,1.92,1.28337777777778,1.25
1555,1.92,1.31746908602151,1.311
1556,1.981,1.35642204301075,1.341
1557,1.981,1.43579166666667,1.402
1558,1.859,1.37998790322581,1.372
1559,2.012,1.3888875,1.372
1560,2.195,1.41165053763441,1.372
1561,2.042,1.36266532258065,1.341
1562,1.981,1.32678273809524,1.311
1563,2.029,1.3177311827957,1.311
1564,1.768,1.27484305555556,1.25
1565,1.829,1.26920161290323,1.219
1566,2.012,1.35778611111111,1.341
1567,1.951,1.38161290322581,1.372
1568,2.012,1.41737096774194,1.402
1569,2.042,1.47468888888889,1.433
1570,1.859,1.40730107526882,1.372
1571,1.92,1.383025,1.341
1572,1.981,1.36159139784946,1.341
1573,1.951,1.37333198924731,1.3565
1574,2.042,1.41074107142857,1.402
1575,2.012,1.40049327956989,1.372
1576,1.859,1.34346944444444,1.311
1577,1.89,1.32763306451613,1.28
1578,1.951,1.37106666666667,1.341
1579,1.981,1.40259139784946,1.402
1580,2.012,1.38436155913978,1.372
1581,1.89,1.42038472222222,1.402
1582,2.042,1.50888844086022,1.494
1583,2.073,1.49080555555556,1.463
1584,2.042,1.3810873655914,1.341
1585,2.042,1.33578360215054,1.341
1586,1.951,1.31884195402299,1.311
1587,1.829,1.34043010752688,1.311
1588,1.951,1.35968472222222,1.341
1589,1.981,1.30821120689655,1.28
1590,1.859,1.31454861111111,1.28
1591,NA,NA,NA
1592,NA,NA,NA
1593,NA,NA,NA
1594,NA,NA,NA
1595,NA,NA,NA
1596,NA,NA,NA
1597,NA,NA,NA
1598,NA,NA,NA
1599,NA,NA,NA
1600,NA,NA,NA
1601,NA,NA,NA
1602,NA,NA,NA
1603,NA,NA,NA
1604,NA,NA,NA
1605,NA,NA,NA
1606,NA,NA,NA
1607,NA,NA,NA
1608,NA,NA,NA
1609,NA,NA,NA
1610,NA,NA,NA
1611,NA,NA,NA
1612,NA,NA,NA
1613,NA,NA,NA
1614,NA,NA,NA
1615,NA,NA,NA
1616,NA,NA,NA
1617,NA,NA,NA
1618,NA,NA,NA
1619,NA,NA,NA
1620,NA,NA,NA
1621,NA,NA,NA
1622,NA,NA,NA
1623,NA,NA,NA
1624,NA,NA,NA
1625,NA,NA,NA
1626,NA,NA,NA
1627,NA,NA,NA
1628,NA,NA,NA
1629,NA,NA,NA
1630,NA,NA,NA
1631,NA,NA,NA
1632,NA,NA,NA
1633,NA,NA,NA
1634,NA,NA,NA
1635,NA,NA,NA
1636,NA,NA,NA
1637,NA,NA,NA
1638,NA,NA,NA
1639,NA,NA,NA
1640,NA,NA,NA
1641,NA,NA,NA
1642,NA,NA,NA
1643,NA,NA,NA
1644,NA,NA,NA
1645,NA,NA,NA
1646,NA,NA,NA
1647,NA,NA,NA
1648,NA,NA,NA
1649,NA,NA,NA
1650,NA,NA,NA
1651,NA,NA,NA
1652,NA,NA,NA
1653,NA,NA,NA
1654,NA,NA,NA
1655,NA,NA,NA
1656,NA,NA,NA
1657,NA,NA,NA
1658,NA,NA,NA
1659,NA,NA,NA
1660,NA,NA,NA
1661,NA,NA,NA
1662,NA,NA,NA
1663,NA,NA,NA
1664,NA,NA,NA
1665,NA,NA,NA
1666,NA,NA,NA
1667,NA,NA,NA
1668,NA,NA,NA
1669,NA,NA,NA
1670,NA,NA,NA
1671,NA,NA,NA
1672,NA,NA,NA
1673,NA,NA,NA
1674,NA,NA,NA
1675,NA,NA,NA
1676,NA,NA,NA
1677,NA,NA,NA
1678,NA,NA,NA
1679,NA,NA,NA
1680,NA,NA,NA
1681,NA,NA,NA
1682,NA,NA,NA
1683,NA,NA,NA
1684,NA,NA,NA
1685,NA,NA,NA
1686,NA,NA,NA
1687,NA,NA,NA
1688,NA,NA,NA
1689,NA,NA,NA
1690,NA,NA,NA
1691,NA,NA,NA
1692,NA,NA,NA
1693,NA,NA,NA
1694,NA,NA,NA
1695,NA,NA,NA
1696,NA,NA,NA
1697,NA,NA,NA
1698,NA,NA,NA
1699,NA,NA,NA
1700,NA,NA,NA
1701,NA,NA,NA
1702,NA,NA,NA
1703,NA,NA,NA
1704,NA,NA,NA
1705,NA,NA,NA
