"V1","V2","V3","V4"
1993,5.2426,3.07663266129032,3.1395
1994,NA,NA,NA
1995,NA,NA,NA
1996,NA,NA,NA
1997,5.4865,2.95393306451613,3.048
1998,5.2121,2.99012222222222,3.0785
1999,NA,NA,NA
2000,5.395,2.95072142857143,2.9871
2001,5.6694,3.06280891364902,3.109
2002,NA,NA,NA
2003,5.5474,2.97068729050279,2.9871
2004,5.2731,3.09912517006803,3.109
2005,5.6084,3.00620712365591,3.0785
2006,NA,NA,NA
2007,5.9132,3.12946823687752,3.2004
2008,5.4255,2.86489888734353,2.9261
2009,5.3645,2.98260954301075,2.9871
2010,5.1817,2.93030777777778,2.9566
2011,NA,NA,NA
2012,NA,NA,NA
2013,NA,NA,NA
2014,5.7913,3.29129865410498,3.3833
2015,NA,NA,NA
2016,NA,NA,NA
2017,NA,NA,NA
2018,5.395,2.96762529069767,3.0176
2019,6.0046,3.01854291497976,3.0176
2020,5.3645,2.93570475524476,2.9871
2021,5.3341,2.84675860215054,2.91085
2022,NA,NA,NA
2023,5.1817,2.85300352112676,2.9261
2024,5.1817,2.89534293405114,3.0176
2025,5.4865,3.02901699164345,3.048
2026,5.4865,3.1628356557377,3.2004
2027,5.4865,3.14310574229692,3.2004
2028,NA,NA,NA
2029,NA,NA,NA
2030,NA,NA,NA
2031,NA,NA,NA
2032,NA,NA,NA
2033,NA,NA,NA
2034,NA,NA,NA
2035,NA,NA,NA
2036,NA,NA,NA
2037,NA,NA,NA
2038,NA,NA,NA
2039,NA,NA,NA
2040,NA,NA,NA
2041,5.6694,3.13412549575071,3.17
2042,5.8522,3.00397436661699,3.0785
2043,5.395,2.86754143049933,2.9261
2044,5.2731,2.8940643454039,2.94135
2045,5.1512,2.900066487214,2.9566
2046,5.1817,2.91955458333333,2.97185
2047,5.4865,2.99948561827957,3.0785
2048,5.6694,2.9554064516129,3.0176
2049,5.8218,3.07332747559275,3.17
2050,5.5169,3.05351840324763,3.0785
2051,5.5169,3.15145958333333,3.21565
2052,5.0597,2.95130900537634,3.0176
2053,5.5169,3.18668202702703,3.2919
2054,5.8217,3.00692548435171,3.0785
2055,5.6998,2.88387085020243,2.9261
2056,5.2426,2.890175,2.9871
2057,5.1512,2.97171424731183,3.0176
2058,5.0293,2.87688856345886,2.8956
2059,5.0293,2.89162069892473,2.9871
2060,5.5169,2.95146823687752,3.0176
2061,5.6693,2.9389173852573,3.0176
2062,5.7608,3.10480313351499,3.17
2063,5.7303,3.03228760445682,3.109
2064,5.4865,3.09546194331984,3.109
2065,NA,NA,NA
2066,NA,NA,NA
2067,NA,NA,NA
2068,NA,NA,NA
2069,NA,NA,NA
2070,NA,NA,NA
2071,NA,NA,NA
2072,NA,NA,NA
2073,NA,NA,NA
2074,NA,NA,NA
2075,NA,NA,NA
2076,NA,NA,NA
2077,NA,NA,NA
2078,NA,NA,NA
2079,NA,NA,NA
2080,NA,NA,NA
2081,NA,NA,NA
2082,NA,NA,NA
2083,NA,NA,NA
2084,NA,NA,NA
2085,NA,NA,NA
2086,NA,NA,NA
2087,NA,NA,NA
2088,NA,NA,NA
2089,NA,NA,NA
2090,NA,NA,NA
2091,5.426,2.87708493150685,3.004
2092,5.089,2.81331154381085,2.872
2093,NA,NA,NA
2094,5.196,3.03269722222222,3.107
2095,5.698,3.07123655913978,3.151
2096,5.597,3.08274059139785,3.157
2097,5.726,3.10313437057992,3.163
2098,5.39,2.93802553763441,3.009
2099,5.677,3.14892916666667,3.1765
2100,5.504,3.2547065948856,3.337
2101,6.102,3.27813513513514,3.3615
2102,NA,NA,NA
2103,NA,NA,NA
2104,5.193,2.84964064801178,2.934
2105,4.898,2.75843010752688,2.8125
2106,NA,NA,NA
2107,NA,NA,NA
2108,NA,NA,NA
2109,NA,NA,NA
2110,5.804,3.07504851752022,3.167
2111,5.634,3.06014861111111,3.1435
2112,5.287,3.02181965006729,3.082
2113,6.023,3.09330417227456,3.132
2114,5.516,3.03286474820144,3.127
2115,5.677,3.02952489905787,3.129
2116,5.499,2.87658714285714,2.957
2117,NA,NA,NA
2118,NA,NA,NA
2119,NA,NA,NA
2120,NA,NA,NA
2121,NA,NA,NA
2122,NA,NA,NA
2123,NA,NA,NA
2124,NA,NA,NA
2125,5.6,3.02926774193548,3.113
2126,5.562,3.07809821428571,3.119
2127,NA,NA,NA
2128,5.401,2.95176637298091,3.048
2129,NA,NA,NA
2130,5.404,2.86351666666667,2.8985
2131,5.589,2.90762634408602,2.9465
2132,5.567,2.90059072580645,2.983
2133,NA,NA,NA
2134,NA,NA,NA
2135,6.101,3.15783805555556,3.2225
2136,NA,NA,NA
2137,NA,NA,NA
2138,NA,NA,NA
2139,NA,NA,NA
2140,5.223,2.85521527777778,2.9145
2141,NA,NA,NA
2142,NA,NA,NA
2143,NA,NA,NA
2144,NA,NA,NA
2145,NA,NA,NA
2146,NA,NA,NA
2147,NA,NA,NA
2148,NA,NA,NA
2149,NA,NA,NA
2150,NA,NA,NA
2151,NA,NA,NA
2152,NA,NA,NA
2153,NA,NA,NA
2154,NA,NA,NA
2155,NA,NA,NA
2156,NA,NA,NA
2157,NA,NA,NA
2158,NA,NA,NA
2159,NA,NA,NA
2160,NA,NA,NA
2161,5.554,3.00604150943396,3.06
2162,NA,NA,NA
2163,NA,NA,NA
2164,NA,NA,NA
2165,NA,NA,NA
2166,NA,NA,NA
2167,NA,NA,NA
2168,NA,NA,NA
2169,NA,NA,NA
2170,NA,NA,NA
2171,NA,NA,NA
2172,NA,NA,NA
2173,NA,NA,NA
2174,NA,NA,NA
2175,NA,NA,NA
2176,NA,NA,NA
2177,NA,NA,NA
2178,NA,NA,NA
2179,NA,NA,NA
2180,5.321,3.01026220362622,3.064
2181,5.597,3.17836819484241,3.227
2182,NA,NA,NA
2183,NA,NA,NA
2184,5.696,3.1700685483871,3.228
2185,NA,NA,NA
2186,NA,NA,NA
2187,NA,NA,NA
2188,NA,NA,NA
2189,NA,NA,NA
2190,NA,NA,NA
2191,NA,NA,NA
2192,NA,NA,NA
2193,NA,NA,NA
2194,NA,NA,NA
2195,NA,NA,NA
2196,NA,NA,NA
2197,5.87,3.31165591397849,3.39
2198,5.79,2.92869345238095,3.003
2199,5.663,3.08620272108844,3.158
2200,5.203,2.97723888888889,3.0745
2201,NA,NA,NA
2202,NA,NA,NA
2203,5.123,2.96511827956989,3.0425
2204,5.416,2.94958602150538,3.0695
2205,5.859,3.07760694444444,3.11
2206,5.816,3.26697446236559,3.366
2207,5.548,3.16977777777778,3.204
2208,5.388,3.2576061827957,3.339
2209,NA,NA,NA
2210,NA,NA,NA
2211,NA,NA,NA
2212,NA,NA,NA
2213,NA,NA,NA
2214,NA,NA,NA
2215,NA,NA,NA
2216,NA,NA,NA
2217,NA,NA,NA
2218,NA,NA,NA
2219,NA,NA,NA
2220,NA,NA,NA
2221,5.248,2.98886768802228,3.0765
2222,NA,NA,NA
2223,5.616,2.94036021505376,3.035
2224,5.803,2.95535277777778,3.0305
2225,5.435,2.87841801075269,2.942
2226,5.074,2.93782638888889,2.999
2227,5.081,3.01313172043011,3.095
2228,5.388,3.08992607526882,3.1715
2229,5.682,3.01319722222222,3.0875
2230,5.386,3.04489650537634,3.154
2231,5.54,3.02699166666667,3.082
2232,5.452,3.19161693548387,3.2895
2233,5.8,3.0710752688172,3.1695
2234,5.385,2.84408333333333,2.933
2235,5.81,3.09114919354839,3.163
2236,5.397,2.83374444444444,2.899
2237,5.468,3.04595161290323,3.056
2238,5.199,2.92521388888889,2.978
2239,5.246,3.02587096774194,3.0985
2240,5.425,2.93726344086022,2.9855
2241,5.423,2.97587222222222,3.0585
2242,NA,NA,NA
2243,NA,NA,NA
2244,5.781,3.2208938172043,3.246
2245,NA,NA,NA
2246,NA,NA,NA
2247,NA,NA,NA
2248,NA,NA,NA
2249,5.077,2.87591089108911,2.949
2250,5.086,2.94659444444444,3.0235
2251,5.38,2.98893279569892,3.0675
2252,5.583,3.00874462365591,3.1055
2253,5.875,3.18873333333333,3.258
2254,5.887,3.21121639784946,3.2785
2255,5.254,3.09052083333333,3.185
2256,5.393,3.20172849462366,3.2855
2257,NA,NA,NA
2258,5.669,3.06424281609195,3.088
2259,5.899,3.01787768817204,3.097
2260,5.558,2.93580833333333,2.9885
2261,5.016,2.97644220430108,3.052
2262,5.176,2.94609027777778,3.014
2263,5.6,3.10261072902338,3.211
2264,6.031,3.13763978494624,3.173
2265,6.086,3.13564583333333,3.2095
2266,5.766,3.14140725806452,3.212
2267,5.539,3.17676805555556,3.2
2268,5.477,3.16683602150538,3.2205
2269,5.906,3.29325403225806,3.3475
2270,6.074,3.32513095238095,3.3715
2271,6.07,3.18166803840878,3.201
2272,5.656,2.94322083333333,2.993
2273,5.194,2.96835483870968,3.0635
2274,4.998,2.98094027777778,3.0445
2275,5.218,2.95809274193548,3.0245
2276,5.799,3.15247446236559,3.215
2277,6.017,3.09281388888889,3.1465
2278,5.862,3.17215456989247,3.246
2279,5.45,3.18179722222222,3.226
2280,5.466,3.26199865591398,3.3775
2281,5.946,3.3628373655914,3.423
2282,6.069,3.46044196428571,3.563
2283,5.64,3.16613844086022,3.314
2284,5.466,2.988,3.0585
2285,5.021,2.90921102150538,2.941
2286,5.36,3.02341388888889,3.092
2287,5.14,3.00808064516129,3.079
2288,NA,NA,NA
2289,NA,NA,NA
2290,5.777,3.23041095890411,3.354
2291,NA,NA,NA
2292,5.319,3.10929301075269,3.196
2293,6.1,3.17046774193548,3.2075
2294,5.424,2.96166071428571,3.0165
2295,NA,NA,NA
2296,5.328,2.971725,3.074
2297,NA,NA,NA
2298,NA,NA,NA
2299,5.559,2.99804032258065,3.0485
2300,5.583,3.02890871369295,3.095
2301,5.647,3.09309583333333,3.197
2302,5.647,3.10097446236559,3.1915
2303,5.58,3.21330972222222,3.278
2304,NA,NA,NA
2305,5.708,3.04679301075269,3.074
2306,5.759,3.13775,3.2565
2307,5.622,3.00101344086021,3.013
2308,5.342,2.99499861111111,3.1235
2309,5.113,2.9653252688172,3.0435
2310,5.16,2.92891666666667,3
2311,5.656,3.03844623655914,3.1235
2312,5.851,3.15746505376344,3.201
2313,5.649,3.11834166666667,3.171
2314,5.713,3.01278225806452,3.055
2315,5.84,3.31934166666667,3.373
2316,5.42,3.23704838709677,3.337
2317,6.304,3.45300268997982,3.5
2318,5.62,3.00504875325642,3.092
2319,5.715,3.07668413978495,3.1425
2320,5.786,3.07211388888889,3.1315
2321,NA,NA,NA
2322,5.291,3.03703926337735,3.0915
2323,5.357,3.09904026845638,3.171
2324,5.676,3.05432500879353,3.129
2325,5.838,3.10334027777778,3.18
2326,5.667,3.0359502688172,3.1005
2327,5.543,3.19436964980545,3.248
2328,5.797,3.24388172043011,3.295
2329,5.783,3.23174227150538,3.302
2330,5.629,3.09884188988095,3.158
2331,NA,NA,NA
2332,NA,NA,NA
2333,NA,NA,NA
2334,NA,NA,NA
2335,NA,NA,NA
2336,NA,NA,NA
2337,NA,NA,NA
2338,NA,NA,NA
2339,NA,NA,NA
2340,6.023,3.37920161290323,3.4305
2341,6.212,3.26273891129032,3.301
2342,6.063,3.3100818452381,3.3455
2343,5.772,3.13217809139785,3.2335
2344,NA,NA,NA
2345,NA,NA,NA
2346,NA,NA,NA
2347,NA,NA,NA
2348,NA,NA,NA
2349,NA,NA,NA
2350,6.038,3.33408266129032,3.3915
2351,6.012,3.18706405320266,3.224
2352,NA,NA,NA
2353,5.752,3.27382560483871,3.313
2354,5.722,3.0635474137931,3.127
2355,5.586,2.99158971774194,3.062
2356,5.481,3.09437916666667,3.1675
2357,NA,NA,NA
2358,NA,NA,NA
2359,5.986,3.05797883064516,3.13
2360,5.747,3.04672143817204,3.1295
2361,6.039,3.06930659722222,3.099
2362,5.737,3.24822883064516,3.306
2363,5.356,3.19737083333333,3.3055
2364,NA,NA,NA
2365,NA,NA,NA
2366,NA,NA,NA
2367,5.822,3.07474059139785,3.1595
2368,5.598,2.93292673611111,2.996
2369,NA,NA,NA
2370,NA,NA,NA
2371,5.401,2.9600356302521,3.044
2372,5.858,3.04081552419355,3.1095
2373,5.729,3.09162128440367,3.146
2374,5.983,3.14268413978495,3.211
2375,5.939,3.27467465277778,3.338
2376,5.711,3.19474831989247,3.293
2377,5.792,3.19274831989247,3.2365
2378,6.147,3.22627269345238,3.303
2379,5.916,2.98254737903226,3.0295
2380,5.689,2.98451251788269,3.0915
2381,5.32,2.88987634408602,2.9645
2382,5.327,2.98797222222222,3.0495
2383,5.254,3.04140389784946,3.0995
2384,5.451,3.03760887096774,3.111
2385,5.941,3.07931944444444,3.139
2386,5.688,3.13484576612903,3.227
2387,5.712,3.13618956521739,3.211
2388,5.498,3.19947102677059,3.297
2389,5.994,3.24269690860215,3.292
2390,5.639,3.04580543154762,3.0825
2391,5.521,3.03530779569892,3.1275
2392,5.531,2.96648819444444,3.06
2393,5.347,2.98846240337316,3.101
2394,5.336,2.96459965277778,3.0255
2395,5.485,2.99992069892473,3.0645
2396,5.407,3.00670967741935,3.0515
2397,5.726,3.18762708333333,3.2595
2398,5.795,3.15792708333333,3.203
2399,5.911,3.13780902777778,3.1905
2400,6.302,3.2045127688172,3.2305
2401,5.586,3.08151713709677,3.171
2402,5.756,3.22029992816092,3.299
2403,5.603,2.96134072580645,3.0025
2404,5.332,2.93284148044693,2.974
2405,5.259,2.96305510752688,3.043
