"V1","V2","V3","V4"
1873,7.6197,4.13072889784946,4.1297
1874,7.6502,3.99923807471264,3.9621
1875,7.4673,4.01954032258064,4.00775
1876,7.3149,4.02213430555556,4.00775
1877,7.3759,4.0294125,4.0535
1878,7.2235,4.02788972222222,4.0535
1879,7.5892,4.09958669354839,4.09925
1880,7.5587,4.15162043010753,4.1145
1881,7.7111,4.14337555555556,4.1754
1882,7.6807,4.21366060191518,4.1449
1883,7.4063,4.16526333333333,4.2364
1884,7.5587,4.08492405913978,4.084
1885,7.4673,4.14600712365591,4.2059
1886,7.8026,4.18354017857143,4.1754
1887,7.955,4.09745994623656,4.0535
1888,7.4063,4.034875,4.0535
1889,7.132,4.0424001344086,4.03825
1890,7.193,4.05608111111111,4.06875
1891,7.4978,4.0240872311828,4.023
1892,7.7416,4.05169286675639,4.0535
1893,7.7721,4.16031149425287,4.1297
1894,8.0159,4.16650618131868,4.16015
1895,7.8331,4.1633975,4.1754
1896,7.4368,4.16235403225806,4.2059
1897,7.7111,4.08545416666667,4.0535
1898,7.9245,4.17102366071429,4.1145
1899,7.8331,4.00679838709677,3.9925
1900,7.7721,4.00138635057471,3.9925
1901,7.4063,3.98721586021505,3.9925
1902,NA,NA,NA
1903,NA,NA,NA
1904,NA,NA,NA
1905,NA,NA,NA
1906,7.9855,4.18238830645161,4.22115
1907,7.5283,4.11988111111111,4.1449
1908,7.5587,4.22744813218391,4.2059
1909,NA,NA,NA
1910,NA,NA,NA
1911,NA,NA,NA
1912,NA,NA,NA
1913,NA,NA,NA
1914,NA,NA,NA
1915,NA,NA,NA
1916,NA,NA,NA
1917,NA,NA,NA
1918,NA,NA,NA
1919,NA,NA,NA
1920,NA,NA,NA
1921,NA,NA,NA
1922,NA,NA,NA
1923,NA,NA,NA
1924,NA,NA,NA
1925,NA,NA,NA
1926,NA,NA,NA
1927,NA,NA,NA
1928,NA,NA,NA
1929,NA,NA,NA
1930,NA,NA,NA
1931,NA,NA,NA
1932,NA,NA,NA
1933,NA,NA,NA
1934,NA,NA,NA
1935,NA,NA,NA
1936,NA,NA,NA
1937,NA,NA,NA
1938,NA,NA,NA
1939,NA,NA,NA
1940,NA,NA,NA
1941,NA,NA,NA
1942,NA,NA,NA
1943,NA,NA,NA
1944,NA,NA,NA
1945,NA,NA,NA
1946,NA,NA,NA
1947,NA,NA,NA
1948,NA,NA,NA
1949,NA,NA,NA
1950,NA,NA,NA
1951,NA,NA,NA
1952,NA,NA,NA
1953,NA,NA,NA
1954,NA,NA,NA
1955,NA,NA,NA
1956,NA,NA,NA
1957,NA,NA,NA
1958,NA,NA,NA
1959,NA,NA,NA
1960,7.5932,4.08138304597701,4.07265
1961,7.4712,4.03944233870968,4.07265
1962,7.3798,4.1195325,4.07265
1963,7.1664,4.10798293010753,4.0574
1964,NA,NA,NA
1965,7.6236,4.15517666666667,4.1641
1966,7.7456,4.19327755376344,4.1489
1967,7.8675,4.27790208333333,4.3013
1968,7.6541,4.26972419354839,4.28605
1969,7.498,4.13899193548387,4.175
1970,8.016,4.16666235632184,4.145
1971,NA,NA,NA
1972,7.772,4.07229305555556,4.114
1973,7.833,4.12109005376344,4.099
1974,7.467,4.16243055555556,4.145
1975,7.406,4.11582795698925,4.099
1976,7.406,4.13690322580645,4.145
1977,7.65,4.18207638888889,4.236
1978,NA,NA,NA
1979,7.559,4.20709722222222,4.206
1980,7.406,4.17420430107527,4.206
1981,7.65,4.17354435483871,4.1905
1982,7.589,4.10969115442279,4.023
1983,7.62,4.08331317204301,4.099
1984,NA,NA,NA
1985,7.376,4.07620138888889,4.084
1986,7.284,4.10339444444444,4.16
1987,7.62,4.14367741935484,4.114
1988,7.65,4.12268817204301,4.1295
1989,7.894,4.22549444444444,4.236
1990,7.467,4.2313185483871,4.2055
1991,7.437,4.32609166666667,4.328
1992,8.016,4.26982258064516,4.236
1993,7.321,4.19012096774194,4.242
1994,NA,NA,NA
1995,NA,NA,NA
1996,NA,NA,NA
1997,7.656,4.11723252688172,4.151
1998,7.29,4.19764166666667,4.2725
1999,7.412,4.2373064516129,4.273
2000,7.626,4.24073521505376,4.303
2001,7.931,4.28729166666667,4.303
2002,8.144,4.34017876344086,4.334
2003,7.656,4.287175,4.303
2004,7.473,4.28897311827957,4.303
2005,7.809,4.12947983870968,4.12
2006,8.022,4.18346279761905,4.212
2007,NA,NA,NA
2008,NA,NA,NA
2009,NA,NA,NA
2010,7.229,4.11972818311874,4.151
2011,7.26,4.14548790322581,4.151
2012,7.443,4.18909811827957,4.212
2013,7.656,4.19446944444444,4.1965
2014,NA,NA,NA
2015,7.778,4.23354166666667,4.242
2016,8.113,4.29593548387097,4.303
2017,7.553,4.17789112903226,4.215
2018,7.644,4.12735488505747,4.139
2019,7.766,4.14413037634409,4.169
2020,7.583,4.11511527777778,4.139
2021,7.583,4.07709946236559,4.1235
2022,7.156,4.12034166666667,4.108
2023,7.431,4.10877553763441,4.108
2024,7.461,4.1683064516129,4.2
2025,7.858,4.20830555555556,4.23
2026,7.675,4.24406586021505,4.23
2027,7.492,4.34639305555556,4.291
2028,7.888,4.26014650537634,4.291
2029,NA,NA,NA
2030,8.01,4.20933035714286,4.139
2031,7.522,4.09887429378531,4.093
2032,7.339,4.11967916666667,4.1385
2033,7.278,4.14595833333333,4.1695
2034,7.278,4.16752777777778,4.261
2035,7.492,4.14760215053763,4.139
2036,7.949,4.21720564516129,4.291
2037,8.559,4.19630890804598,4.1845
2038,7.797,4.25132392473118,4.276
2039,7.4,4.36430983847283,4.352
2040,7.37,4.10455510752688,4.1235
2041,7.705,4.17099462365591,4.2
2042,7.919,4.1501755952381,4.2
2043,7.583,4.13057258064516,4.154
2044,7.644,4.14942796005706,4.169
2045,7.217,4.08911693548387,4.048
2046,7.096,4.10825666199159,4.169
2047,7.614,4.15620385674931,4.139
2048,7.949,4.16214112903226,4.1845
2049,7.827,4.15028611111111,4.139
2050,7.553,4.2035752688172,4.261
2051,7.583,4.23115416666667,4.2
2052,7.461,4.21376747311828,4.261
2053,NA,NA,NA
2054,7.65,4.12389136904762,4.1295
2055,7.742,4.09427016129032,4.114
2056,7.528,4.12219027777778,4.16
2057,7.223,4.12378360215054,4.084
2058,7.102,4.16356388888889,4.16
2059,7.467,4.13162096774194,4.175
2060,7.864,4.18038037634409,4.1905
2061,7.772,4.14243055555556,4.1295
2062,7.711,4.17139782016349,4.1905
2063,8.199,4.27982916666667,4.297
