"V1","V2","V3","V4"
1885,1.737,0.901822733423545,0.884
1886,1.676,0.947696428571429,0.914
1887,1.707,1.03301075268817,1.036
1888,1.676,0.918959722222222,0.914
1889,NA,NA,NA
1890,1.707,1.02353566433566,1.006
1891,1.615,1.06303629032258,1.036
1892,1.676,1.03227419354839,1.006
1893,1.676,1.02997361111111,1.006
1894,1.707,1.06882123655914,1.067
1895,1.737,1.03168194444444,1.036
1896,1.768,0.966567204301075,0.945
1897,1.859,1.06883870967742,1.067
1898,NA,NA,NA
1899,2.042,1.1484314516129,1.128
1900,2.012,1.08369722222222,1.036
1901,1.615,0.9985,0.975
1902,1.615,1.05469305555556,1.036
1903,1.554,1.04837096774194,1.006
1904,1.646,1.06684139784946,1.036
1905,1.676,1.08274305555556,1.036
1906,1.829,1.10886290322581,1.097
1907,1.951,1.06928194444444,1.067
1908,1.798,0.976395161290323,0.975
1909,1.585,0.941954301075269,0.945
1910,1.554,0.886714285714286,0.884
1911,1.829,0.959243279569892,0.945
1912,1.646,0.985243055555556,0.975
1913,1.585,0.95152688172043,0.945
1914,1.737,1.04734583333333,1.036
1915,1.615,0.979731182795699,0.945
1916,1.554,1.0612123655914,1.036
1917,1.554,1.03682916666667,1.006
1918,1.676,1.08249059139785,1.097
1919,1.737,1.00664027777778,0.975
1920,2.073,1.01320564516129,0.975
1921,1.89,0.98647311827957,0.975
1922,2.103,1.04149281609195,1.036
1923,NA,NA,NA
1924,NA,NA,NA
1925,NA,NA,NA
1926,1.676,1.08000833333333,1.067
1927,1.737,1.06783198924731,1.036
1928,1.676,1.07323790322581,1.036
1929,2.53,1.06740416666667,1.036
1930,1.829,1.0943373655914,1.067
1931,1.768,1.02168055555556,1.006
1932,1.798,0.949774193548387,0.945
1933,2.012,0.963010752688172,0.9295
1934,1.829,1.01646875,1.006
1935,1.92,1.0577311827957,1.036
1936,1.798,1.07848194444444,1.036
1937,1.737,1.02287096774194,1.021
1938,1.554,1.00656388888889,0.975
1939,1.676,1.04654704301075,1.036
1940,1.554,1.01211290322581,0.975
1941,1.89,1.06604027777778,1.036
1942,1.981,1.10526478494624,1.067
1943,1.707,1.07397083333333,1.067
1944,1.737,1.02207661290323,1.006
1945,1.777,0.921430107526882,0.924
1946,1.716,1.02543303571429,1.015
1947,2.112,1.09293548387097,1.045
1948,1.564,0.967397222222222,0.954
1949,1.655,1.01424462365591,0.985
1950,1.655,1.05230416666667,1.015
1951,1.655,1.07755376344086,1.045
1952,1.594,1.06984543010753,1.045
1953,1.686,1.06783055555556,1.045
1954,1.777,1.10185483870968,1.091
1955,1.838,1.08874166666667,1.076
1956,2.082,1.03086827956989,0.985
1957,1.951,0.959994623655914,0.945
1958,NA,NA,NA
1959,1.768,0.99110752688172,0.975
1960,1.798,1.01802222222222,1.006
1961,1.554,0.973065860215054,0.975
1962,1.676,1.03374861111111,1.036
1963,1.707,1.0491747311828,1.006
1964,1.554,1.04927688172043,1.006
1965,1.859,1.05206666666667,1.036
1966,1.768,1.02494758064516,1.006
1967,2.347,1.12100555555556,1.097
1968,1.737,0.955310483870968,0.945
1969,NA,NA,NA
1970,NA,NA,NA
1971,NA,NA,NA
1972,NA,NA,NA
1973,NA,NA,NA
1974,NA,NA,NA
1975,NA,NA,NA
1976,1.676,1.03565188172043,1.006
1977,NA,NA,NA
1978,1.573,1.00968548387097,0.9925
1979,1.917,1.01071527777778,1.012
1980,1.649,0.922106182795699,0.9065
1981,1.756,0.935405913978495,0.93
