"V1","V2","V3","V4"
1261,2.6,0.860689189,0.82
1262,2.85,0.982575893,0.915
1263,2.5,0.740130376,0.72
1264,2.56,0.822197222,0.8
1265,2.4,0.915086022,0.9
1266,2.1,0.744559722,0.7
1267,2.44,0.816706989,0.8
1268,2.59,0.748880376,0.75
1269,3.3,0.822609722,0.75
1270,2.95,0.944448925,0.9
1271,2.4,0.887547222,0.87
1272,2.86,0.780896505,0.67
1273,2.83,0.881215054,0.8
1274,2.96,0.951827381,0.905
1275,2.29,0.740577957,0.75
1276,2.25,0.781395833,0.8
1277,2.1,0.672127688,0.67
1278,2.64,0.709368056,0.72
1279,1.73,0.654662634,0.65
1280,2.21,0.760711022,0.75
1281,2.35,0.809069444,0.77
1282,2.19,0.68791129,0.67
1283,2.18,0.751172222,0.75
1284,2.57,0.815014785,0.8
1285,2.65,0.818091398,0.78
1286,2.65,0.926002976,0.86
1287,2.79,0.902923387,0.86
1288,2.52,0.810543056,0.79
1289,2.55,0.67138172,0.62
1290,2,0.687175,0.7
1291,2.27,0.657435484,0.64
1292,2.85,0.761836022,0.7
1293,2.95,0.799651389,0.75
1294,1.89,0.748067204,0.74
1295,2.68,0.766011111,0.7
1296,2.14,0.71531586,0.72
1297,2.82,0.844419355,0.79
1298,2.32,0.818137931,0.78
1299,2.31,0.799950269,0.78
1300,2.88,0.769790278,0.75
1301,2.6,0.655545699,0.675
1302,2.18,0.704736111,0.67
1303,2.25,0.755400538,0.75
1304,1.99,0.634329301,0.645
1305,2.65,0.760490278,0.67
1306,2.05,0.710137097,0.7
1307,2.45,0.718770833,0.695
1308,2.39,0.729291667,0.67
1309,2.78,0.864771505,0.82
1310,2.76,0.884077381,0.86
1311,2.48,0.898216398,0.85
1312,2.33,0.819566667,0.8
1313,2.11,0.721323925,0.68
1314,2.31,0.653495833,0.6
1315,1.93,0.630844086,0.58
1316,2.28,0.635262097,0.585
1317,2.36,0.778948611,0.75
1318,2.59,0.794072581,0.73
1319,2.42,0.773840278,0.71
1320,2.63,0.71769086,0.665
1321,2.38,0.765862903,0.72
1322,2.4,0.789296131,0.73
1323,2.25,0.806834677,0.785
1324,2.1,0.783934722,0.78
1325,2.07,0.660826613,0.65
1326,1.8,0.558133333,0.54
1327,1.93,0.657030914,0.65
1328,2.08,0.578842742,0.55
1329,2.07,0.697033333,0.7
1330,1.99,0.668137097,0.63
1331,2.1,0.642066667,0.65
1332,2.95,0.737201613,0.7
1333,2.56,0.778805108,0.735
1334,2.84,0.857675595,0.82
1335,2.32,0.772802419,0.72
1336,1.97,0.547780556,0.52
1337,2.74,0.821854839,0.75
1338,1.99,0.649748611,0.61
1339,3.02,0.57088172,0.51
1340,3.4,0.791866935,0.68
1341,2.15,0.702291667,0.685
1342,2.52,0.811680108,0.77
1343,2.64,0.759008333,0.74
1344,3.58,0.955736559,0.85
1345,2.82,0.862298387,0.795
1346,2.64,0.822225575,0.85
1347,3.42,0.93105914,0.85
1348,2.66,0.940311111,0.91
1349,2.87,0.900336022,0.85
1350,2,0.722361111,0.71
1351,2.75,0.629096774,0.63
1352,2.69,0.91153629,0.835
1353,2.31,0.602351389,0.565
1354,2.13,0.714057796,0.74
1355,2.12,0.871141667,0.85
1356,2.53,0.791204301,0.75
1357,2.45,0.848991935,0.81
1358,2.23,0.759519345,0.725
1359,2.46,0.905362903,0.89
1360,2.57,0.799709722,0.77
1361,2.03,0.792454301,0.785
1362,1.91,0.656416667,0.65
1363,1.56,0.617645161,0.62
1364,2.98,0.666494624,0.63
1365,2.37,0.769108333,0.73
1366,3.09,0.824705645,0.8
1367,2.75,0.919252778,0.855
1368,3.25,0.724583333,0.675
1369,2.18,0.761819892,0.77
1370,2.49,0.919358631,0.925
1371,2.35,0.859555108,0.83
1372,3.21,0.869319444,0.83
1373,2.94,0.895974462,0.8
1374,2.15,0.678716667,0.65
1375,2.21,0.819759409,0.84
1376,3.9,1.067674731,0.97
1377,2.89,0.874580556,0.79
1378,2.72,0.928438172,0.875
1379,1.98,0.663581944,0.68
1380,2.83,0.847216398,0.8
1381,2.72,0.866888441,0.78
1382,2.76,0.85099256,0.815
1383,2.49,0.955927419,0.9
1384,2.45,0.922820833,0.9
1385,2.71,0.861209677,0.79
1386,2.37,0.671941667,0.65
1387,1.96,0.524454301,0.51
1388,1.94,0.577701613,0.56
